"Names","Team","Season","Active_Inactive","Week","Game_Designation","Injury_Type"
"Jace Sternberger","Green Bay Packers","2019","Out",3,"Injured Reserve","None"
"Lane Taylor","Green Bay Packers","2019","Out",3,"Out"," Biceps"
"Robert Tonyan ","Green Bay Packers","2019","Active",3,"Healthy","None"
"Billy Turner","Green Bay Packers","2019","Active",3,"Healthy","None"
"Marquez Valdes-Scantling ","Green Bay Packers","2019","Active",3,"Healthy","None"
"Danny Vitale ","Green Bay Packers","2019","Active",3,"Healthy","None"
"Elijah Wellman","Green Bay Packers","2019","Active",3,"Healthy","None"
"Dexter Williams","Green Bay Packers","2019","Active",3,"Healthy","None"
"Jamaal Williams","Green Bay Packers","2019","Active",3,"Healthy","None"
"Davante Adams","Green Bay Packers","2019","Active",4,"Healthy","None"
"Montravius Adams","Green Bay Packers","2019","Out",4,"Out"," Shoulder"
"Jaire Alexander","Green Bay Packers","2019","Active",4,"Healthy","None"
"Geronimo Allison","Green Bay Packers","2019","Active",4,"Healthy","None"
"Adrian Amos","Green Bay Packers","2019","Active",4,"Healthy","None"
"DaShaun Amos","Green Bay Packers","2019","Active",4,"Healthy","None"
"David Bakhtiari","Green Bay Packers","2019","Active",4,"Healthy","None"
"Reggie Begelton ","Green Bay Packers","2019","Active",4,"Healthy","None"
"Curtis Bolton","Green Bay Packers","2019","Out",4,"Injured Reserve","None"
"Tony Brown ","Green Bay Packers","2019","Active",4,"Healthy","None"
"Bryan Bulaga","Green Bay Packers","2019","Active",4,"Healthy","None"
"Oren Burks","Green Bay Packers","2019","Out",4,"Out"," Chest"
"Ibraheim Campbell","Green Bay Packers","2019","Out",4,"Physically Unable to Perform","None"
"Kenny Clark","Green Bay Packers","2019","Active",4,"Healthy","None"
"Kyler Fackrell","Green Bay Packers","2019","Active",4,"Questionable"," Shoulder"
"Jimmy Graham","Green Bay Packers","2019","Active",4,"Healthy","None"
"Raven Greene","Green Bay Packers","2019","Out",4,"Injured Reserve","None"
"Ka'dar Hollman","Green Bay Packers","2019","Active",4,"Healthy","None"
"Malcolm Johnson","Green Bay Packers","2019","Out",4,"Injured Reserve","None"
"Kevin King ","Green Bay Packers","2019","Active",4,"Healthy","None"
"Jake Kumerow","Green Bay Packers","2019","Out",4,"Questionable"," Shoulder"
"Tyler Lancaster","Green Bay Packers","2019","Active",4,"Healthy","None"
"Corey Linsley","Green Bay Packers","2019","Active",4,"Healthy","None"
"Dean Lowry","Green Bay Packers","2019","Active",4,"Healthy","None"
"Cole Madison","Green Bay Packers","2019","Active",4,"Healthy","None"
"Yosuah Nijman","Green Bay Packers","2019","Active",4,"Healthy","None"
"Will Redmond","Green Bay Packers","2019","Active",4,"Healthy","None"
"Greg Roberts","Green Bay Packers","2019","Out",4,"Physically Unable to Perform","None"
"Darnell Savage Jr.","Green Bay Packers","2019","Active",4,"Healthy","None"
"JK Scott","Green Bay Packers","2019","Active",4,"Healthy","None"
"Darrius Shepherd","Green Bay Packers","2019","Active",4,"Healthy","None"
"Za'Darius Smith","Green Bay Packers","2019","Active",4,"Questionable"," Knee"
"Jason Spriggs","Green Bay Packers","2019","Out",4,"Injured Reserve","None"
"Equanimeous St. Brown","Green Bay Packers","2019","Out",4,"Injured Reserve","None"
"Jace Sternberger","Green Bay Packers","2019","Out",4,"Injured Reserve","None"
"Lane Taylor","Green Bay Packers","2019","Out",4,"Injured Reserve","None"
"Robert Tonyan ","Green Bay Packers","2019","Active",4,"Healthy","None"
"Billy Turner","Green Bay Packers","2019","Active",4,"Healthy","None"
"Marquez Valdes-Scantling ","Green Bay Packers","2019","Active",4,"Healthy","None"
"Danny Vitale ","Green Bay Packers","2019","Active",4,"Healthy","None"
"Elijah Wellman","Green Bay Packers","2019","Active",4,"Healthy","None"
"Dexter Williams","Green Bay Packers","2019","Active",4,"Healthy","None"
"Jamaal Williams","Green Bay Packers","2019","Active",4,"Healthy","None"
"Davante Adams","Green Bay Packers","2019","Out",5,"Out"," Toe"
"Montravius Adams","Green Bay Packers","2019","Active",5,"Questionable"," Shoulder"
"Jaire Alexander","Green Bay Packers","2019","Active",5,"Healthy","None"
"Geronimo Allison","Green Bay Packers","2019","Active",5,"Healthy","None"
"Adrian Amos","Green Bay Packers","2019","Active",5,"Healthy","None"
"DaShaun Amos","Green Bay Packers","2019","Active",5,"Healthy","None"
"David Bakhtiari","Green Bay Packers","2019","Active",5,"Healthy","None"
"Reggie Begelton ","Green Bay Packers","2019","Active",5,"Healthy","None"
"Curtis Bolton","Green Bay Packers","2019","Out",5,"Injured Reserve","None"
"Tony Brown ","Green Bay Packers","2019","Out",5,"Out"," Hamstring"
"Bryan Bulaga","Green Bay Packers","2019","Active",5,"Questionable"," Shoulder"
"Oren Burks","Green Bay Packers","2019","Active",5,"Questionable"," Chest"
"Ibraheim Campbell","Green Bay Packers","2019","Out",5,"Physically Unable to Perform","None"
"Kenny Clark","Green Bay Packers","2019","Active",5,"Healthy","None"
"Kyler Fackrell","Green Bay Packers","2019","Active",5,"Questionable"," Shoulder"
"Jimmy Graham","Green Bay Packers","2019","Active",5,"Healthy","None"
"Raven Greene","Green Bay Packers","2019","Out",5,"Injured Reserve","None"
"Ka'dar Hollman","Green Bay Packers","2019","Active",5,"Healthy","None"
"Malcolm Johnson","Green Bay Packers","2019","Out",5,"Injured Reserve","None"
"Kevin King ","Green Bay Packers","2019","Active",5,"Doubtful"," Groin"
"Jake Kumerow","Green Bay Packers","2019","Active",5,"Healthy","None"
"Tyler Lancaster","Green Bay Packers","2019","Active",5,"Healthy","None"
"Corey Linsley","Green Bay Packers","2019","Active",5,"Healthy","None"
"Dean Lowry","Green Bay Packers","2019","Active",5,"Healthy","None"
"Cole Madison","Green Bay Packers","2019","Active",5,"Healthy","None"
"Yosuah Nijman","Green Bay Packers","2019","Active",5,"Healthy","None"
"Will Redmond","Green Bay Packers","2019","Active",5,"Healthy","None"
"Greg Roberts","Green Bay Packers","2019","Out",5,"Physically Unable to Perform","None"
"Darnell Savage Jr.","Green Bay Packers","2019","Active",5,"Healthy","None"
"JK Scott","Green Bay Packers","2019","Active",5,"Healthy","None"
"Darrius Shepherd","Green Bay Packers","2019","Active",5,"Healthy","None"
"Za'Darius Smith","Green Bay Packers","2019","Active",5,"Healthy","None"
"Jason Spriggs","Green Bay Packers","2019","Out",5,"Injured Reserve","None"
"Equanimeous St. Brown","Green Bay Packers","2019","Out",5,"Injured Reserve","None"
"Jace Sternberger","Green Bay Packers","2019","Out",5,"Injured Reserve","None"
"Lane Taylor","Green Bay Packers","2019","Out",5,"Injured Reserve","None"
"Robert Tonyan ","Green Bay Packers","2019","Active",5,"Healthy","None"
"Billy Turner","Green Bay Packers","2019","Active",5,"Healthy","None"
"Marquez Valdes-Scantling ","Green Bay Packers","2019","Active",5,"Healthy","None"
"Danny Vitale ","Green Bay Packers","2019","Active",5,"Healthy","None"
"Elijah Wellman","Green Bay Packers","2019","Active",5,"Healthy","None"
"Dexter Williams","Green Bay Packers","2019","Active",5,"Healthy","None"
"Jamaal Williams","Green Bay Packers","2019","Out",5,"Out"," Concussion"
"Davante Adams","Green Bay Packers","2019","Out",6,"Out"," Toe"
"Montravius Adams","Green Bay Packers","2019","Active",6,"Healthy","None"
"Jaire Alexander","Green Bay Packers","2019","Active",6,"Healthy","None"
"Geronimo Allison","Green Bay Packers","2019","Active",6,"Healthy","None"
"Adrian Amos","Green Bay Packers","2019","Active",6,"Healthy","None"
"DaShaun Amos","Green Bay Packers","2019","Active",6,"Healthy","None"
"David Bakhtiari","Green Bay Packers","2019","Active",6,"Healthy","None"
"Reggie Begelton ","Green Bay Packers","2019","Active",6,"Healthy","None"
"Curtis Bolton","Green Bay Packers","2019","Out",6,"Injured Reserve","None"
"Tony Brown ","Green Bay Packers","2019","Out",6,"Doubtful"," Hamstring"
"Bryan Bulaga","Green Bay Packers","2019","Active",6,"Healthy","None"
"Oren Burks","Green Bay Packers","2019","Active",6,"Healthy","None"
"Ibraheim Campbell","Green Bay Packers","2019","Out",6,"Physically Unable to Perform","None"
"Kenny Clark","Green Bay Packers","2019","Active",6,"Healthy","None"
"Kyler Fackrell","Green Bay Packers","2019","Active",6,"Healthy","None"
"Jimmy Graham","Green Bay Packers","2019","Active",6,"Healthy","None"
"Raven Greene","Green Bay Packers","2019","Out",6,"Injured Reserve","None"
"Ka'dar Hollman","Green Bay Packers","2019","Active",6,"Healthy","None"
"Malcolm Johnson","Green Bay Packers","2019","Out",6,"Injured Reserve","None"
"Kevin King ","Green Bay Packers","2019","Active",6,"Healthy","None"
"Jake Kumerow","Green Bay Packers","2019","Active",6,"Healthy","None"
"Tyler Lancaster","Green Bay Packers","2019","Active",6,"Healthy","None"
"Corey Linsley","Green Bay Packers","2019","Active",6,"Healthy","None"
"Dean Lowry","Green Bay Packers","2019","Active",6,"Healthy","None"
"Cole Madison","Green Bay Packers","2019","Active",6,"Healthy","None"
"Yosuah Nijman","Green Bay Packers","2019","Active",6,"Healthy","None"
"Will Redmond","Green Bay Packers","2019","Active",6,"Healthy","None"
"Greg Roberts","Green Bay Packers","2019","Out",6,"Physically Unable to Perform","None"
"Darnell Savage Jr.","Green Bay Packers","2019","Out",6,"Out"," Ankle"
"JK Scott","Green Bay Packers","2019","Active",6,"Healthy","None"
"Darrius Shepherd","Green Bay Packers","2019","Active",6,"Healthy","None"
"Za'Darius Smith","Green Bay Packers","2019","Active",6,"Healthy","None"
"Jason Spriggs","Green Bay Packers","2019","Out",6,"Injured Reserve","None"
"Equanimeous St. Brown","Green Bay Packers","2019","Out",6,"Injured Reserve","None"
"Jace Sternberger","Green Bay Packers","2019","Out",6,"Injured Reserve","None"
"Lane Taylor","Green Bay Packers","2019","Out",6,"Injured Reserve","None"
"Robert Tonyan ","Green Bay Packers","2019","Out",6,"Out"," Hip"
"Billy Turner","Green Bay Packers","2019","Active",6,"Healthy","None"
"Marquez Valdes-Scantling ","Green Bay Packers","2019","Active",6,"Healthy","None"
"Danny Vitale ","Green Bay Packers","2019","Active",6,"Healthy","None"
"Elijah Wellman","Green Bay Packers","2019","Active",6,"Healthy","None"
"Dexter Williams","Green Bay Packers","2019","Active",6,"Healthy","None"
"Jamaal Williams","Green Bay Packers","2019","Active",6,"Healthy","None"
"Davante Adams","Green Bay Packers","2019","Out",7,"Out"," Toe"
"Montravius Adams","Green Bay Packers","2019","Active",7,"Healthy","None"
"Jaire Alexander","Green Bay Packers","2019","Active",7,"Healthy","None"
"Geronimo Allison","Green Bay Packers","2019","Active",7,"Doubtful"," Concussion"
"Adrian Amos","Green Bay Packers","2019","Active",7,"Healthy","None"
"DaShaun Amos","Green Bay Packers","2019","Active",7,"Healthy","None"
"David Bakhtiari","Green Bay Packers","2019","Active",7,"Healthy","None"
"Reggie Begelton ","Green Bay Packers","2019","Active",7,"Healthy","None"
"Curtis Bolton","Green Bay Packers","2019","Out",7,"Injured Reserve","None"
"Tony Brown ","Green Bay Packers","2019","Active",7,"Questionable"," Hamstring"
"Bryan Bulaga","Green Bay Packers","2019","Active",7,"Healthy","None"
"Oren Burks","Green Bay Packers","2019","Active",7,"Healthy","None"
"Ibraheim Campbell","Green Bay Packers","2019","Out",7,"Physically Unable to Perform","None"
"Kenny Clark","Green Bay Packers","2019","Active",7,"Questionable"," Calf"
"Kyler Fackrell","Green Bay Packers","2019","Active",7,"Healthy","None"
"Jimmy Graham","Green Bay Packers","2019","Active",7,"Healthy","None"
"Raven Greene","Green Bay Packers","2019","Out",7,"Injured Reserve","None"
"Ka'dar Hollman","Green Bay Packers","2019","Active",7,"Healthy","None"
"Malcolm Johnson","Green Bay Packers","2019","Out",7,"Injured Reserve","None"
"Kevin King ","Green Bay Packers","2019","Active",7,"Healthy","None"
"Jake Kumerow","Green Bay Packers","2019","Active",7,"Healthy","None"
"Tyler Lancaster","Green Bay Packers","2019","Active",7,"Healthy","None"
"Corey Linsley","Green Bay Packers","2019","Active",7,"Healthy","None"
"Dean Lowry","Green Bay Packers","2019","Active",7,"Healthy","None"
"Cole Madison","Green Bay Packers","2019","Active",7,"Healthy","None"
"Yosuah Nijman","Green Bay Packers","2019","Active",7,"Healthy","None"
"Will Redmond","Green Bay Packers","2019","Active",7,"Healthy","None"
"Greg Roberts","Green Bay Packers","2019","Out",7,"Physically Unable to Perform","None"
"Darnell Savage Jr.","Green Bay Packers","2019","Out",7,"Out"," Ankle"
"JK Scott","Green Bay Packers","2019","Active",7,"Healthy","None"
"Darrius Shepherd","Green Bay Packers","2019","Active",7,"Healthy","None"
"Za'Darius Smith","Green Bay Packers","2019","Active",7,"Healthy","None"
"Jason Spriggs","Green Bay Packers","2019","Out",7,"Injured Reserve","None"
"Equanimeous St. Brown","Green Bay Packers","2019","Out",7,"Injured Reserve","None"
"Jace Sternberger","Green Bay Packers","2019","Out",7,"Injured Reserve","None"
"Lane Taylor","Green Bay Packers","2019","Out",7,"Injured Reserve","None"
"Robert Tonyan ","Green Bay Packers","2019","Out",7,"Doubtful"," Hip"
"Billy Turner","Green Bay Packers","2019","Active",7,"Healthy","None"
"Marquez Valdes-Scantling ","Green Bay Packers","2019","Active",7,"Questionable"," Ankle"
"Danny Vitale ","Green Bay Packers","2019","Active",7,"Healthy","None"
"Elijah Wellman","Green Bay Packers","2019","Active",7,"Healthy","None"
"Dexter Williams","Green Bay Packers","2019","Active",7,"Healthy","None"
"Jamaal Williams","Green Bay Packers","2019","Active",7,"Healthy","None"
"Davante Adams","Green Bay Packers","2019","Out",8,"Doubtful"," Toe"
"Montravius Adams","Green Bay Packers","2019","Active",8,"Healthy","None"
"Jaire Alexander","Green Bay Packers","2019","Active",8,"Healthy","None"
"Geronimo Allison","Green Bay Packers","2019","Active",8,"Healthy","None"
"Adrian Amos","Green Bay Packers","2019","Active",8,"Healthy","None"
"DaShaun Amos","Green Bay Packers","2019","Active",8,"Healthy","None"
"David Bakhtiari","Green Bay Packers","2019","Active",8,"Healthy","None"
"Reggie Begelton ","Green Bay Packers","2019","Active",8,"Healthy","None"
"Curtis Bolton","Green Bay Packers","2019","Out",8,"Injured Reserve","None"
"Tony Brown ","Green Bay Packers","2019","Active",8,"Healthy","None"
"Bryan Bulaga","Green Bay Packers","2019","Active",8,"Healthy","None"
"Oren Burks","Green Bay Packers","2019","Active",8,"Healthy","None"
"Ibraheim Campbell","Green Bay Packers","2019","Out",8,"Physically Unable to Perform","None"
"Kenny Clark","Green Bay Packers","2019","Active",8,"Healthy","None"
"Kyler Fackrell","Green Bay Packers","2019","Active",8,"Healthy","None"
"Jimmy Graham","Green Bay Packers","2019","Active",8,"Healthy","None"
"Raven Greene","Green Bay Packers","2019","Out",8,"Injured Reserve","None"
"Ka'dar Hollman","Green Bay Packers","2019","Active",8,"Healthy","None"
"Malcolm Johnson","Green Bay Packers","2019","Out",8,"Injured Reserve","None"
"Kevin King ","Green Bay Packers","2019","Active",8,"Healthy","None"
"Jake Kumerow","Green Bay Packers","2019","Active",8,"Healthy","None"
"Tyler Lancaster","Green Bay Packers","2019","Active",8,"Healthy","None"
"Corey Linsley","Green Bay Packers","2019","Active",8,"Questionable"," Back"
"Dean Lowry","Green Bay Packers","2019","Active",8,"Healthy","None"
"Cole Madison","Green Bay Packers","2019","Active",8,"Healthy","None"
"Yosuah Nijman","Green Bay Packers","2019","Active",8,"Healthy","None"
"Will Redmond","Green Bay Packers","2019","Active",8,"Healthy","None"
"Greg Roberts","Green Bay Packers","2019","Out",8,"Physically Unable to Perform","None"
"Darnell Savage Jr.","Green Bay Packers","2019","Active",8,"Questionable"," Ankle"
"JK Scott","Green Bay Packers","2019","Active",8,"Healthy","None"
"Darrius Shepherd","Green Bay Packers","2019","Active",8,"Healthy","None"
"Za'Darius Smith","Green Bay Packers","2019","Active",8,"Healthy","None"
"Jason Spriggs","Green Bay Packers","2019","Out",8,"Injured Reserve","None"
"Equanimeous St. Brown","Green Bay Packers","2019","Out",8,"Injured Reserve","None"
"Jace Sternberger","Green Bay Packers","2019","Out",8,"Injured Reserve","None"
"Lane Taylor","Green Bay Packers","2019","Out",8,"Injured Reserve","None"
"Robert Tonyan ","Green Bay Packers","2019","Out",8,"Doubtful"," Hip"
"Billy Turner","Green Bay Packers","2019","Active",8,"Healthy","None"
"Marquez Valdes-Scantling ","Green Bay Packers","2019","Active",8,"Healthy","None"
"Danny Vitale ","Green Bay Packers","2019","Active",8,"Healthy","None"
"Elijah Wellman","Green Bay Packers","2019","Active",8,"Healthy","None"
"Dexter Williams","Green Bay Packers","2019","Active",8,"Healthy","None"
"Jamaal Williams","Green Bay Packers","2019","Active",8,"Healthy","None"
"Davante Adams","Green Bay Packers","2019","Active",9,"Questionable"," Toe"
"Montravius Adams","Green Bay Packers","2019","Active",9,"Healthy","None"
"Jaire Alexander","Green Bay Packers","2019","Active",9,"Healthy","None"
"Geronimo Allison","Green Bay Packers","2019","Active",9,"Healthy","None"
"Adrian Amos","Green Bay Packers","2019","Active",9,"Healthy","None"
"DaShaun Amos","Green Bay Packers","2019","Active",9,"Healthy","None"
"David Bakhtiari","Green Bay Packers","2019","Active",9,"Healthy","None"
"Reggie Begelton ","Green Bay Packers","2019","Active",9,"Healthy","None"
"Curtis Bolton","Green Bay Packers","2019","Out",9,"Injured Reserve","None"
"Tony Brown ","Green Bay Packers","2019","Active",9,"Healthy","None"
"Bryan Bulaga","Green Bay Packers","2019","Active",9,"Healthy","None"
"Oren Burks","Green Bay Packers","2019","Active",9,"Healthy","None"
"Ibraheim Campbell","Green Bay Packers","2019","Out",9,"Physically Unable to Perform","None"
"Kenny Clark","Green Bay Packers","2019","Active",9,"Healthy","None"
"Kyler Fackrell","Green Bay Packers","2019","Active",9,"Healthy","None"
"Jimmy Graham","Green Bay Packers","2019","Active",9,"Healthy","None"
"Raven Greene","Green Bay Packers","2019","Out",9,"Injured Reserve","None"
"Ka'dar Hollman","Green Bay Packers","2019","Active",9,"Healthy","None"
"Malcolm Johnson","Green Bay Packers","2019","Out",9,"Injured Reserve","None"
"Kevin King ","Green Bay Packers","2019","Active",9,"Healthy","None"
"Jake Kumerow","Green Bay Packers","2019","Active",9,"Healthy","None"
"Tyler Lancaster","Green Bay Packers","2019","Active",9,"Healthy","None"
"Corey Linsley","Green Bay Packers","2019","Active",9,"Healthy","None"
"Dean Lowry","Green Bay Packers","2019","Active",9,"Healthy","None"
"Cole Madison","Green Bay Packers","2019","Active",9,"Healthy","None"
"Yosuah Nijman","Green Bay Packers","2019","Active",9,"Healthy","None"
"Will Redmond","Green Bay Packers","2019","Active",9,"Healthy","None"
"Greg Roberts","Green Bay Packers","2019","Out",9,"Physically Unable to Perform","None"
"Darnell Savage Jr.","Green Bay Packers","2019","Active",9,"Healthy","None"
"JK Scott","Green Bay Packers","2019","Active",9,"Healthy","None"
"Darrius Shepherd","Green Bay Packers","2019","Active",9,"Healthy","None"
"Za'Darius Smith","Green Bay Packers","2019","Active",9,"Healthy","None"
"Jason Spriggs","Green Bay Packers","2019","Out",9,"Injured Reserve","None"
"Equanimeous St. Brown","Green Bay Packers","2019","Out",9,"Injured Reserve","None"
"Jace Sternberger","Green Bay Packers","2019","Active",9,"Injured Reserve","None"
"Lane Taylor","Green Bay Packers","2019","Out",9,"Injured Reserve","None"
"Robert Tonyan ","Green Bay Packers","2019","Out",9,"Questionable"," Hip"
"Billy Turner","Green Bay Packers","2019","Active",9,"Healthy","None"
"Marquez Valdes-Scantling ","Green Bay Packers","2019","Active",9,"Healthy","None"
"Danny Vitale ","Green Bay Packers","2019","Active",9,"Healthy","None"
"Elijah Wellman","Green Bay Packers","2019","Active",9,"Healthy","None"
"Dexter Williams","Green Bay Packers","2019","Active",9,"Healthy","None"
"Jamaal Williams","Green Bay Packers","2019","Active",9,"Healthy","None"
"Davante Adams","Green Bay Packers","2019","Active",10,"Healthy","None"
"Montravius Adams","Green Bay Packers","2019","Active",10,"Healthy","None"
"Jaire Alexander","Green Bay Packers","2019","Active",10,"Questionable"," Groin"
"Geronimo Allison","Green Bay Packers","2019","Active",10,"Healthy","None"
"Adrian Amos","Green Bay Packers","2019","Active",10,"Questionable"," Hamstring"
"DaShaun Amos","Green Bay Packers","2019","Active",10,"Healthy","None"
"David Bakhtiari","Green Bay Packers","2019","Active",10,"Healthy","None"
"Reggie Begelton ","Green Bay Packers","2019","Active",10,"Healthy","None"
"Curtis Bolton","Green Bay Packers","2019","Out",10,"Injured Reserve","None"
"Tony Brown ","Green Bay Packers","2019","Active",10,"Healthy","None"
"Bryan Bulaga","Green Bay Packers","2019","Active",10,"Healthy","None"
"Oren Burks","Green Bay Packers","2019","Active",10,"Healthy","None"
"Ibraheim Campbell","Green Bay Packers","2019","Active",10,"Physically Unable to Perform","None"
"Kenny Clark","Green Bay Packers","2019","Active",10,"Healthy","None"
"Kyler Fackrell","Green Bay Packers","2019","Active",10,"Healthy","None"
"Jimmy Graham","Green Bay Packers","2019","Active",10,"Healthy","None"
"Raven Greene","Green Bay Packers","2019","Out",10,"Injured Reserve","None"
"Ka'dar Hollman","Green Bay Packers","2019","Active",10,"Healthy","None"
"Malcolm Johnson","Green Bay Packers","2019","Out",10,"Injured Reserve","None"
"Kevin King ","Green Bay Packers","2019","Active",10,"Healthy","None"
"Jake Kumerow","Green Bay Packers","2019","Active",10,"Healthy","None"
"Tyler Lancaster","Green Bay Packers","2019","Active",10,"Healthy","None"
"Corey Linsley","Green Bay Packers","2019","Active",10,"Healthy","None"
"Dean Lowry","Green Bay Packers","2019","Active",10,"Healthy","None"
"Cole Madison","Green Bay Packers","2019","Active",10,"Healthy","None"
"Yosuah Nijman","Green Bay Packers","2019","Active",10,"Healthy","None"
"Will Redmond","Green Bay Packers","2019","Active",10,"Healthy","None"
"Greg Roberts","Green Bay Packers","2019","Out",10,"Physically Unable to Perform","None"
"Darnell Savage Jr.","Green Bay Packers","2019","Active",10,"Healthy","None"
"JK Scott","Green Bay Packers","2019","Active",10,"Healthy","None"
"Darrius Shepherd","Green Bay Packers","2019","Active",10,"Healthy","None"
"Za'Darius Smith","Green Bay Packers","2019","Active",10,"Healthy","None"
"Jason Spriggs","Green Bay Packers","2019","Out",10,"Injured Reserve","None"
"Equanimeous St. Brown","Green Bay Packers","2019","Out",10,"Injured Reserve","None"
"Jace Sternberger","Green Bay Packers","2019","Active",10,"Healthy","None"
"Lane Taylor","Green Bay Packers","2019","Out",10,"Injured Reserve","None"
"Robert Tonyan ","Green Bay Packers","2019","Out",10,"Doubtful"," Hip"
"Billy Turner","Green Bay Packers","2019","Active",10,"Healthy","None"
"Marquez Valdes-Scantling ","Green Bay Packers","2019","Active",10,"Healthy","None"
"Danny Vitale ","Green Bay Packers","2019","Active",10,"Healthy","None"
"Elijah Wellman","Green Bay Packers","2019","Active",10,"Healthy","None"
"Dexter Williams","Green Bay Packers","2019","Active",10,"Healthy","None"
"Jamaal Williams","Green Bay Packers","2019","Active",10,"Healthy","None"
"Davante Adams","Green Bay Packers","2019","Active",12,"Healthy","None"
"Montravius Adams","Green Bay Packers","2019","Active",12,"Healthy","None"
"Jaire Alexander","Green Bay Packers","2019","Active",12,"Healthy","None"
"Geronimo Allison","Green Bay Packers","2019","Active",12,"Healthy","None"
"Adrian Amos","Green Bay Packers","2019","Active",12,"Healthy","None"
"DaShaun Amos","Green Bay Packers","2019","Active",12,"Healthy","None"
"David Bakhtiari","Green Bay Packers","2019","Active",12,"Healthy","None"
"Reggie Begelton ","Green Bay Packers","2019","Active",12,"Healthy","None"
"Curtis Bolton","Green Bay Packers","2019","Out",12,"Injured Reserve","None"
"Tony Brown ","Green Bay Packers","2019","Active",12,"Healthy","None"
"Bryan Bulaga","Green Bay Packers","2019","Active",12,"Healthy","None"
"Oren Burks","Green Bay Packers","2019","Active",12,"Healthy","None"
"Ibraheim Campbell","Green Bay Packers","2019","Active",12,"Healthy","None"
"Kenny Clark","Green Bay Packers","2019","Active",12,"Healthy","None"
"Kyler Fackrell","Green Bay Packers","2019","Active",12,"Healthy","None"
"Jimmy Graham","Green Bay Packers","2019","Active",12,"Healthy","None"
"Raven Greene","Green Bay Packers","2019","Out",12,"Injured Reserve","None"
"Ka'dar Hollman","Green Bay Packers","2019","Active",12,"Healthy","None"
"Malcolm Johnson","Green Bay Packers","2019","Out",12,"Injured Reserve","None"
"Kevin King ","Green Bay Packers","2019","Active",12,"Healthy","None"
"Jake Kumerow","Green Bay Packers","2019","Active",12,"Healthy","None"
"Tyler Lancaster","Green Bay Packers","2019","Active",12,"Healthy","None"
"Corey Linsley","Green Bay Packers","2019","Active",12,"Healthy","None"
"Dean Lowry","Green Bay Packers","2019","Active",12,"Healthy","None"
"Cole Madison","Green Bay Packers","2019","Out",12,"Out"," Knee"
"Yosuah Nijman","Green Bay Packers","2019","Active",12,"Healthy","None"
"Will Redmond","Green Bay Packers","2019","Active",12,"Healthy","None"
"Greg Roberts","Green Bay Packers","2019","Out",12,"Physically Unable to Perform","None"
"Darnell Savage Jr.","Green Bay Packers","2019","Active",12,"Healthy","None"
"JK Scott","Green Bay Packers","2019","Active",12,"Healthy","None"
"Darrius Shepherd","Green Bay Packers","2019","Active",12,"Healthy","None"
"Za'Darius Smith","Green Bay Packers","2019","Active",12,"Healthy","None"
"Jason Spriggs","Green Bay Packers","2019","Out",12,"Injured Reserve","None"
"Equanimeous St. Brown","Green Bay Packers","2019","Out",12,"Injured Reserve","None"
"Jace Sternberger","Green Bay Packers","2019","Active",12,"Healthy","None"
"Lane Taylor","Green Bay Packers","2019","Out",12,"Injured Reserve","None"
"Robert Tonyan ","Green Bay Packers","2019","Active",12,"Questionable"," Hip"
"Billy Turner","Green Bay Packers","2019","Active",12,"Healthy","None"
"Marquez Valdes-Scantling ","Green Bay Packers","2019","Active",12,"Healthy","None"
"Danny Vitale ","Green Bay Packers","2019","Active",12,"Questionable"," Knee"
"Elijah Wellman","Green Bay Packers","2019","Active",12,"Healthy","None"
"Dexter Williams","Green Bay Packers","2019","Active",12,"Healthy","None"
"Jamaal Williams","Green Bay Packers","2019","Active",12,"Healthy","None"
"Davante Adams","Green Bay Packers","2019","Active",13,"Healthy","None"
"Montravius Adams","Green Bay Packers","2019","Active",13,"Healthy","None"
"Jaire Alexander","Green Bay Packers","2019","Active",13,"Healthy","None"
"Geronimo Allison","Green Bay Packers","2019","Active",13,"Healthy","None"
"Adrian Amos","Green Bay Packers","2019","Active",13,"Healthy","None"
"DaShaun Amos","Green Bay Packers","2019","Active",13,"Healthy","None"
"David Bakhtiari","Green Bay Packers","2019","Active",13,"Healthy","None"
"Reggie Begelton ","Green Bay Packers","2019","Active",13,"Healthy","None"
"Curtis Bolton","Green Bay Packers","2019","Out",13,"Injured Reserve","None"
"Tony Brown ","Green Bay Packers","2019","Out",13,"Questionable"," Heel"
"Bryan Bulaga","Green Bay Packers","2019","Active",13,"Questionable"," Knee"
"Oren Burks","Green Bay Packers","2019","Active",13,"Healthy","None"
"Ibraheim Campbell","Green Bay Packers","2019","Active",13,"Healthy","None"
"Kenny Clark","Green Bay Packers","2019","Active",13,"Healthy","None"
"Kyler Fackrell","Green Bay Packers","2019","Active",13,"Healthy","None"
"Jimmy Graham","Green Bay Packers","2019","Active",13,"Healthy","None"
"Raven Greene","Green Bay Packers","2019","Out",13,"Injured Reserve","None"
"Ka'dar Hollman","Green Bay Packers","2019","Active",13,"Healthy","None"
"Malcolm Johnson","Green Bay Packers","2019","Out",13,"Injured Reserve","None"
"Kevin King ","Green Bay Packers","2019","Active",13,"Healthy","None"
"Jake Kumerow","Green Bay Packers","2019","Active",13,"Healthy","None"
"Tyler Lancaster","Green Bay Packers","2019","Active",13,"Healthy","None"
"Corey Linsley","Green Bay Packers","2019","Active",13,"Healthy","None"
"Dean Lowry","Green Bay Packers","2019","Active",13,"Healthy","None"
