"Names","Team","Season","Active_Inactive","Week","Game_Designation","Injury_Type"
"Bennie Fowler","Denver Broncos","2015","Active",20,"Healthy","None"
"Max Garcia","Denver Broncos","2015","Active",20,"Probable"," Groin"
"Virgil Green","Denver Broncos","2015","Active",20,"Healthy","None"
"Chris Harris Jr.","Denver Broncos","2015","Active",20,"Probable"," Shoulder"
"Ryan Harris","Denver Broncos","2015","Active",20,"Healthy","None"
"Jeff Heuerman","Denver Broncos","2015","Out",20,"Injured Reserve"," Knee"
"Ronnie Hillman","Denver Broncos","2015","Active",20,"Healthy","None"
"Malik Jackson","Denver Broncos","2015","Active",20,"Healthy","None"
"Cody Latimer","Denver Broncos","2015","Active",20,"Healthy","None"
"Peyton Manning ","Denver Broncos","2015","Active",20,"Probable"," Foot"
"Brandon Marshall","Denver Broncos","2015","Active",20,"Probable"," Ankle"
"Evan Mathis","Denver Broncos","2015","Active",20,"Healthy","None"
"Lerentee McCray","Denver Broncos","2015","Active",20,"Healthy","None"
"Von Miller","Denver Broncos","2015","Active",20,"Healthy","None"
"Corey Nelson","Denver Broncos","2015","Active",20,"Healthy","None"
"Jordan Norwood","Denver Broncos","2015","Active",20,"Healthy","None"
"Brock Osweiler ","Denver Broncos","2015","Out",20,"Probable"," Knee"
"Matt Paradis","Denver Broncos","2015","Active",20,"Healthy","None"
"Shane Ray","Denver Broncos","2015","Active",20,"Healthy","None"
"Bradley Roby","Denver Broncos","2015","Active",20,"Probable"," Quadricep"
"Ty Sambrailo","Denver Broncos","2015","Out",20,"Injured Reserve"," Shoulder"
"Emmanuel Sanders ","Denver Broncos","2015","Active",20,"Healthy","None"
"Michael Schofield","Denver Broncos","2015","Active",20,"Healthy","None"
"Antonio Smith","Denver Broncos","2015","Active",20,"Healthy","None"
"Darian Stewart","Denver Broncos","2015","Active",20,"Probable"," Hamstring"
"Aqib Talib","Denver Broncos","2015","Active",20,"Healthy","None"
"Demaryius Thomas","Denver Broncos","2015","Active",20,"Healthy","None"
"Juwan Thompson","Denver Broncos","2015","Active",20,"Healthy","None"
"Danny Trevathan","Denver Broncos","2015","Active",20,"Healthy","None"
"Louis Vasquez","Denver Broncos","2015","Active",20,"Healthy","None"
"Vance Walker","Denver Broncos","2015","Active",20,"Healthy","None"
"T.J. Ward","Denver Broncos","2015","Active",20,"Probable"," Ankle"
"DeMarcus Ware","Denver Broncos","2015","Active",20,"Probable"," Knee"
"Kayvon Webster","Denver Broncos","2015","Active",20,"Healthy","None"
"Kyle Williams","Denver Broncos","2015","Out",20,"Injured Reserve"," Achilles"
"Sylvester Williams","Denver Broncos","2015","Active",20,"Healthy","None"
"Derek Wolfe","Denver Broncos","2015","Active",20,"Healthy","None"
"C.J. Anderson","Denver Broncos","2015","Active",21,"Healthy","None"
"Kenny Anunike","Denver Broncos","2015","Out",21,"Injured Reserve"," Knee"
"Marvin Austin","Denver Broncos","2015","Out",21,"Injured Reserve"," Groin"
"Shaquil Barrett","Denver Broncos","2015","Active",21,"Healthy","None"
"Omar Bolden","Denver Broncos","2015","Out",21,"Injured Reserve"," Knee"
"David Bruton","Denver Broncos","2015","Out",21,"Injured Reserve"," Leg"
"Josh Bush","Denver Broncos","2015","Active",21,"Healthy","None"
"Andre Caldwell","Denver Broncos","2015","Active",21,"Healthy","None"
"James Casey","Denver Broncos","2015","Active",21,"Healthy","None"
"Ryan Clady","Denver Broncos","2015","Out",21,"Injured Reserve"," Knee"
"Owen Daniels","Denver Broncos","2015","Active",21,"Healthy","None"
"Todd Davis ","Denver Broncos","2015","Active",21,"Healthy","None"
"Vernon Davis ","Denver Broncos","2015","Active",21,"Healthy","None"
"Lorenzo Doss","Denver Broncos","2015","Active",21,"Healthy","None"
"Bennie Fowler","Denver Broncos","2015","Active",21,"Healthy","None"
"Max Garcia","Denver Broncos","2015","Active",21,"Healthy","None"
"Virgil Green","Denver Broncos","2015","Active",21,"Healthy","None"
"Chris Harris Jr.","Denver Broncos","2015","Active",21,"Healthy","None"
"Ryan Harris","Denver Broncos","2015","Active",21,"Healthy","None"
"Jeff Heuerman","Denver Broncos","2015","Out",21,"Injured Reserve"," Knee"
"Ronnie Hillman","Denver Broncos","2015","Active",21,"Healthy","None"
"Malik Jackson","Denver Broncos","2015","Active",21,"Healthy","None"
"Cody Latimer","Denver Broncos","2015","Active",21,"Healthy","None"
"Peyton Manning ","Denver Broncos","2015","Active",21,"Healthy","None"
"Brandon Marshall","Denver Broncos","2015","Active",21,"Healthy","None"
"Evan Mathis","Denver Broncos","2015","Active",21,"Healthy","None"
"Lerentee McCray","Denver Broncos","2015","Active",21,"Healthy","None"
"Von Miller","Denver Broncos","2015","Active",21,"Healthy","None"
"Corey Nelson","Denver Broncos","2015","Active",21,"Healthy","None"
"Jordan Norwood","Denver Broncos","2015","Active",21,"Healthy","None"
"Brock Osweiler ","Denver Broncos","2015","Active",21,"Healthy","None"
"Matt Paradis","Denver Broncos","2015","Active",21,"Healthy","None"
"Shane Ray","Denver Broncos","2015","Active",21,"Healthy","None"
"Bradley Roby","Denver Broncos","2015","Active",21,"Healthy","None"
"Ty Sambrailo","Denver Broncos","2015","Out",21,"Injured Reserve"," Shoulder"
"Emmanuel Sanders ","Denver Broncos","2015","Active",21,"Healthy","None"
"Michael Schofield","Denver Broncos","2015","Active",21,"Healthy","None"
"Antonio Smith","Denver Broncos","2015","Active",21,"Healthy","None"
"Darian Stewart","Denver Broncos","2015","Active",21,"Healthy","None"
"Aqib Talib","Denver Broncos","2015","Active",21,"Healthy","None"
"Demaryius Thomas","Denver Broncos","2015","Active",21,"Healthy","None"
"Juwan Thompson","Denver Broncos","2015","Active",21,"Healthy","None"
"Danny Trevathan","Denver Broncos","2015","Active",21,"Healthy","None"
"Louis Vasquez","Denver Broncos","2015","Active",21,"Healthy","None"
"Vance Walker","Denver Broncos","2015","Active",21,"Healthy","None"
"T.J. Ward","Denver Broncos","2015","Active",21,"Healthy","None"
"DeMarcus Ware","Denver Broncos","2015","Active",21,"Healthy","None"
"Kayvon Webster","Denver Broncos","2015","Active",21,"Healthy","None"
"Kyle Williams","Denver Broncos","2015","Out",21,"Injured Reserve"," Achilles"
"Sylvester Williams","Denver Broncos","2015","Active",21,"Healthy","None"
"Derek Wolfe","Denver Broncos","2015","Active",21,"Healthy","None"
"Isa Abdul-Quddus","Detroit Lions","2015","Active",1,"Healthy","None"
"Ameer Abdullah","Detroit Lions","2015","Active",1,"Healthy","None"
"Ezekiel Ansah","Detroit Lions","2015","Active",1,"Healthy","None"
"Joique Bell","Detroit Lions","2015","Active",1,"Healthy","None"
"Bill Bentley","Detroit Lions","2015","Active",1,"Healthy","None"
"Crezdon Butler","Detroit Lions","2015","Active",1,"Healthy","None"
"Josh Bynes","Detroit Lions","2015","Active",1,"Healthy","None"
"Don Carey","Detroit Lions","2015","Active",1,"Healthy","None"
"Alex Carter ","Detroit Lions","2015","Out",1,"Injured Reserve"," Ankle"
"Eric Ebron","Detroit Lions","2015","Active",1,"Probable"," Ankle"
"Andre Fluellen","Detroit Lions","2015","Active",1,"Healthy","None"
"James Ihedigbo","Detroit Lions","2015","Active",1,"Healthy","None"
"Calvin Johnson ","Detroit Lions","2015","Active",1,"Healthy","None"
"Jason Jones","Detroit Lions","2015","Active",1,"Healthy","None"
"Darren Keyton","Detroit Lions","2015","Out",1,"Injured Reserve"," Knee"
"Nevin Lawson","Detroit Lions","2015","Active",1,"Healthy","None"
"DeAndre Levy","Detroit Lions","2015","Out",1,"Injured Reserve"," Hip"
"Travis Lewis","Detroit Lions","2015","Active",1,"Healthy","None"
"Cornelius Lucas","Detroit Lions","2015","Active",1,"Healthy","None"
"Sam Martin ","Detroit Lions","2015","Active",1,"Healthy","None"
"Rashean Mathis","Detroit Lions","2015","Active",1,"Healthy","None"
"Lance Moore","Detroit Lions","2015","Active",1,"Healthy","None"
"Haloti Ngata","Detroit Lions","2015","Active",1,"Healthy","None"
"Michael Ola","Detroit Lions","2015","Active",1,"Healthy","None"
"Chris Owens","Detroit Lions","2015","Out",1,"Injured Reserve"," Undisclosed"
"Brandon Pettigrew","Detroit Lions","2015","Active",1,"Healthy","None"
"Matt Prater","Detroit Lions","2015","Active",1,"Healthy","None"
"Glover Quin","Detroit Lions","2015","Active",1,"Healthy","None"
"Caraun Reid","Detroit Lions","2015","Out",1,"Out"," Ankle"
"Theo Riddick","Detroit Lions","2015","Active",1,"Healthy","None"
"Corey Robinson","Detroit Lions","2015","Active",1,"Healthy","None"
"Darius Slay","Detroit Lions","2015","Active",1,"Healthy","None"
"Matthew Stafford","Detroit Lions","2015","Active",1,"Healthy","None"
"Travis Swanson","Detroit Lions","2015","Active",1,"Healthy","None"
"Darryl Tapp","Detroit Lions","2015","Active",1,"Healthy","None"
"Golden Tate","Detroit Lions","2015","Active",1,"Healthy","None"
"Stephen Tulloch","Detroit Lions","2015","Active",1,"Healthy","None"
"LaAdrian Waddle ","Detroit Lions","2015","Out",1,"Questionable"," Elbow"
"Tyrunn Walker ","Detroit Lions","2015","Active",1,"Healthy","None"
"Larry Warford ","Detroit Lions","2015","Out",1,"Out"," Ankle"
"Tahir Whitehead","Detroit Lions","2015","Active",1,"Probable"," Elbow"
"Josh Wilson","Detroit Lions","2015","Active",1,"Healthy","None"
"Gabe Wright","Detroit Lions","2015","Active",1,"Healthy","None"
"Zach Zenner","Detroit Lions","2015","Active",1,"Healthy","None"
"Isa Abdul-Quddus","Detroit Lions","2015","Active",2,"Healthy","None"
"Ameer Abdullah","Detroit Lions","2015","Active",2,"Healthy","None"
"Ezekiel Ansah","Detroit Lions","2015","Active",2,"Healthy","None"
"Joique Bell","Detroit Lions","2015","Active",2,"Healthy","None"
"Bill Bentley","Detroit Lions","2015","Active",2,"Healthy","None"
"Crezdon Butler","Detroit Lions","2015","Active",2,"Healthy","None"
"Josh Bynes","Detroit Lions","2015","Active",2,"Healthy","None"
"Don Carey","Detroit Lions","2015","Active",2,"Healthy","None"
"Alex Carter ","Detroit Lions","2015","Out",2,"Injured Reserve"," Ankle"
"Eric Ebron","Detroit Lions","2015","Active",2,"Healthy","None"
"Andre Fluellen","Detroit Lions","2015","Active",2,"Healthy","None"
"James Ihedigbo","Detroit Lions","2015","Active",2,"Healthy","None"
"Calvin Johnson ","Detroit Lions","2015","Active",2,"Healthy","None"
"Jason Jones","Detroit Lions","2015","Active",2,"Healthy","None"
"Darren Keyton","Detroit Lions","2015","Out",2,"Injured Reserve"," Knee"
"Nevin Lawson","Detroit Lions","2015","Active",2,"Healthy","None"
"DeAndre Levy","Detroit Lions","2015","Out",2,"Injured Reserve"," Hip"
"Travis Lewis","Detroit Lions","2015","Active",2,"Healthy","None"
"Cornelius Lucas","Detroit Lions","2015","Active",2,"Healthy","None"
"Sam Martin ","Detroit Lions","2015","Active",2,"Healthy","None"
"Rashean Mathis","Detroit Lions","2015","Active",2,"Healthy","None"
"Lance Moore","Detroit Lions","2015","Active",2,"Healthy","None"
"Haloti Ngata","Detroit Lions","2015","Active",2,"Questionable"," Shoulder"
"Michael Ola","Detroit Lions","2015","Active",2,"Healthy","None"
"Chris Owens","Detroit Lions","2015","Out",2,"Injured Reserve"," Undisclosed"
"Brandon Pettigrew","Detroit Lions","2015","Out",2,"Out"," Hamstring"
"Matt Prater","Detroit Lions","2015","Active",2,"Healthy","None"
"Glover Quin","Detroit Lions","2015","Active",2,"Healthy","None"
"Caraun Reid","Detroit Lions","2015","Out",2,"Questionable"," Ankle"
"Theo Riddick","Detroit Lions","2015","Active",2,"Healthy","None"
"Corey Robinson","Detroit Lions","2015","Active",2,"Healthy","None"
"Darius Slay","Detroit Lions","2015","Active",2,"Probable"," Ankle"
"Matthew Stafford","Detroit Lions","2015","Active",2,"Probable"," Rightupperarm"
"Travis Swanson","Detroit Lions","2015","Active",2,"Healthy","None"
"Darryl Tapp","Detroit Lions","2015","Active",2,"Healthy","None"
"Golden Tate","Detroit Lions","2015","Active",2,"Probable"," Quadricep"
"Stephen Tulloch","Detroit Lions","2015","Active",2,"Healthy","None"
"LaAdrian Waddle ","Detroit Lions","2015","Out",2,"Probable"," Elbow"
"Tyrunn Walker ","Detroit Lions","2015","Active",2,"Healthy","None"
"Larry Warford ","Detroit Lions","2015","Active",2,"Probable"," Ankle"
"Tahir Whitehead","Detroit Lions","2015","Active",2,"Healthy","None"
"Josh Wilson","Detroit Lions","2015","Active",2,"Healthy","None"
"Gabe Wright","Detroit Lions","2015","Active",2,"Healthy","None"
"Zach Zenner","Detroit Lions","2015","Active",2,"Healthy","None"
"Isa Abdul-Quddus","Detroit Lions","2015","Active",3,"Healthy","None"
"Ameer Abdullah","Detroit Lions","2015","Active",3,"Healthy","None"
"Ezekiel Ansah","Detroit Lions","2015","Active",3,"Probable"," Back"
"Joique Bell","Detroit Lions","2015","Active",3,"Healthy","None"
"Bill Bentley","Detroit Lions","2015","Active",3,"Healthy","None"
"Crezdon Butler","Detroit Lions","2015","Active",3,"Healthy","None"
"Josh Bynes","Detroit Lions","2015","Active",3,"Healthy","None"
"Don Carey","Detroit Lions","2015","Active",3,"Probable"," Foot"
"Alex Carter ","Detroit Lions","2015","Out",3,"Injured Reserve"," Ankle"
"Eric Ebron","Detroit Lions","2015","Active",3,"Healthy","None"
"Andre Fluellen","Detroit Lions","2015","Active",3,"Healthy","None"
"James Ihedigbo","Detroit Lions","2015","Active",3,"Probable"," Knee"
"Calvin Johnson ","Detroit Lions","2015","Active",3,"Healthy","None"
"Jason Jones","Detroit Lions","2015","Active",3,"Healthy","None"
"Darren Keyton","Detroit Lions","2015","Out",3,"Injured Reserve"," Knee"
"Nevin Lawson","Detroit Lions","2015","Active",3,"Healthy","None"
"DeAndre Levy","Detroit Lions","2015","Out",3,"Injured Reserve"," Hip"
"Travis Lewis","Detroit Lions","2015","Active",3,"Healthy","None"
"Cornelius Lucas","Detroit Lions","2015","Active",3,"Probable"," Ankle"
"Sam Martin ","Detroit Lions","2015","Active",3,"Healthy","None"
"Rashean Mathis","Detroit Lions","2015","Active",3,"Healthy","None"
"Lance Moore","Detroit Lions","2015","Active",3,"Healthy","None"
"Haloti Ngata","Detroit Lions","2015","Active",3,"Healthy","None"
"Michael Ola","Detroit Lions","2015","Active",3,"Healthy","None"
"Chris Owens","Detroit Lions","2015","Out",3,"Injured Reserve"," Undisclosed"
"Brandon Pettigrew","Detroit Lions","2015","Out",3,"Out"," Hamstring"
"Matt Prater","Detroit Lions","2015","Active",3,"Healthy","None"
"Glover Quin","Detroit Lions","2015","Active",3,"Probable"," Lowerleg"
"Caraun Reid","Detroit Lions","2015","Active",3,"Healthy","None"
"Theo Riddick","Detroit Lions","2015","Active",3,"Healthy","None"
"Corey Robinson","Detroit Lions","2015","Active",3,"Healthy","None"
"Darius Slay","Detroit Lions","2015","Active",3,"Healthy","None"
"Matthew Stafford","Detroit Lions","2015","Active",3,"Probable"," Ribs"
"Travis Swanson","Detroit Lions","2015","Active",3,"Healthy","None"
"Darryl Tapp","Detroit Lions","2015","Active",3,"Healthy","None"
"Golden Tate","Detroit Lions","2015","Active",3,"Healthy","None"
"Stephen Tulloch","Detroit Lions","2015","Active",3,"Healthy","None"
"LaAdrian Waddle ","Detroit Lions","2015","Active",3,"Healthy","None"
"Tyrunn Walker ","Detroit Lions","2015","Active",3,"Healthy","None"
"Larry Warford ","Detroit Lions","2015","Active",3,"Probable"," Ankle"
"Tahir Whitehead","Detroit Lions","2015","Active",3,"Healthy","None"
"Josh Wilson","Detroit Lions","2015","Active",3,"Healthy","None"
"Gabe Wright","Detroit Lions","2015","Active",3,"Healthy","None"
"Zach Zenner","Detroit Lions","2015","Active",3,"Healthy","None"
"Isa Abdul-Quddus","Detroit Lions","2015","Active",4,"Healthy","None"
"Ameer Abdullah","Detroit Lions","2015","Active",4,"Healthy","None"
"Ezekiel Ansah","Detroit Lions","2015","Active",4,"Questionable"," Groin"
"Joique Bell","Detroit Lions","2015","Out",4,"Out"," Ankle"
"Bill Bentley","Detroit Lions","2015","Active",4,"Healthy","None"
"Crezdon Butler","Detroit Lions","2015","Active",4,"Healthy","None"
"Josh Bynes","Detroit Lions","2015","Active",4,"Healthy","None"
"Don Carey","Detroit Lions","2015","Active",4,"Healthy","None"
"Alex Carter ","Detroit Lions","2015","Out",4,"Injured Reserve"," Ankle"
"Eric Ebron","Detroit Lions","2015","Active",4,"Healthy","None"
"Andre Fluellen","Detroit Lions","2015","Active",4,"Healthy","None"
"James Ihedigbo","Detroit Lions","2015","Active",4,"Healthy","None"
"Calvin Johnson ","Detroit Lions","2015","Active",4,"Healthy","None"
"Jason Jones","Detroit Lions","2015","Active",4,"Probable"," Knee"
"Darren Keyton","Detroit Lions","2015","Out",4,"Injured Reserve"," Knee"
"Nevin Lawson","Detroit Lions","2015","Active",4,"Healthy","None"
"DeAndre Levy","Detroit Lions","2015","Out",4,"Injured Reserve"," Hip"
"Travis Lewis","Detroit Lions","2015","Active",4,"Healthy","None"
"Cornelius Lucas","Detroit Lions","2015","Active",4,"Healthy","None"
"Sam Martin ","Detroit Lions","2015","Active",4,"Healthy","None"
"Rashean Mathis","Detroit Lions","2015","Active",4,"Healthy","None"
"Lance Moore","Detroit Lions","2015","Active",4,"Healthy","None"
"Haloti Ngata","Detroit Lions","2015","Active",4,"Healthy","None"
"Michael Ola","Detroit Lions","2015","Active",4,"Healthy","None"
"Chris Owens","Detroit Lions","2015","Out",4,"Injured Reserve"," Undisclosed"
"Brandon Pettigrew","Detroit Lions","2015","Out",4,"Out"," Hamstring"
"Matt Prater","Detroit Lions","2015","Active",4,"Healthy","None"
"Glover Quin","Detroit Lions","2015","Active",4,"Healthy","None"
"Caraun Reid","Detroit Lions","2015","Active",4,"Healthy","None"
"Theo Riddick","Detroit Lions","2015","Active",4,"Healthy","None"
"Corey Robinson","Detroit Lions","2015","Out",4,"Doubtful"," Ankle"
"Darius Slay","Detroit Lions","2015","Active",4,"Healthy","None"
"Matthew Stafford","Detroit Lions","2015","Active",4,"Healthy","None"
"Travis Swanson","Detroit Lions","2015","Active",4,"Healthy","None"
"Darryl Tapp","Detroit Lions","2015","Active",4,"Healthy","None"
"Golden Tate","Detroit Lions","2015","Active",4,"Healthy","None"
"Stephen Tulloch","Detroit Lions","2015","Active",4,"Healthy","None"
"LaAdrian Waddle ","Detroit Lions","2015","Active",4,"Healthy","None"
"Tyrunn Walker ","Detroit Lions","2015","Active",4,"Healthy","None"
"Larry Warford ","Detroit Lions","2015","Out",4,"Questionable"," Ankle"
"Tahir Whitehead","Detroit Lions","2015","Active",4,"Healthy","None"
"Josh Wilson","Detroit Lions","2015","Active",4,"Questionable"," Lowerleg"
"Gabe Wright","Detroit Lions","2015","Active",4,"Healthy","None"
"Zach Zenner","Detroit Lions","2015","Active",4,"Healthy","None"
"Isa Abdul-Quddus","Detroit Lions","2015","Active",5,"Healthy","None"
"Ameer Abdullah","Detroit Lions","2015","Active",5,"Healthy","None"
"Ezekiel Ansah","Detroit Lions","2015","Active",5,"Probable"," Shoulder"
"Joique Bell","Detroit Lions","2015","Out",5,"Out"," Ankle"
"Bill Bentley","Detroit Lions","2015","Active",5,"Healthy","None"
"Crezdon Butler","Detroit Lions","2015","Active",5,"Healthy","None"
"Josh Bynes","Detroit Lions","2015","Active",5,"Healthy","None"
"Don Carey","Detroit Lions","2015","Active",5,"Healthy","None"
"Alex Carter ","Detroit Lions","2015","Out",5,"Injured Reserve"," Ankle"
"Eric Ebron","Detroit Lions","2015","Out",5,"Out"," Knee"
"Andre Fluellen","Detroit Lions","2015","Active",5,"Healthy","None"
"James Ihedigbo","Detroit Lions","2015","Active",5,"Questionable"," Quadricep"
"Calvin Johnson ","Detroit Lions","2015","Active",5,"Healthy","None"
"Jason Jones","Detroit Lions","2015","Active",5,"Healthy","None"
"Darren Keyton","Detroit Lions","2015","Out",5,"Injured Reserve"," Knee"
"Nevin Lawson","Detroit Lions","2015","Active",5,"Healthy","None"
"DeAndre Levy","Detroit Lions","2015","Active",5,"Probable"," Hip"
"Travis Lewis","Detroit Lions","2015","Active",5,"Probable"," Ankle"
"Cornelius Lucas","Detroit Lions","2015","Active",5,"Healthy","None"
"Sam Martin ","Detroit Lions","2015","Active",5,"Probable"," Leftknee"
"Rashean Mathis","Detroit Lions","2015","Active",5,"Probable"," Calf"
"Lance Moore","Detroit Lions","2015","Active",5,"Probable"," Ankle"
"Haloti Ngata","Detroit Lions","2015","Out",5,"Out"," Calf"
"Michael Ola","Detroit Lions","2015","Active",5,"Healthy","None"
"Chris Owens","Detroit Lions","2015","Out",5,"Injured Reserve"," Undisclosed"
"Brandon Pettigrew","Detroit Lions","2015","Active",5,"Probable"," Hamstring"
"Matt Prater","Detroit Lions","2015","Active",5,"Healthy","None"
"Glover Quin","Detroit Lions","2015","Active",5,"Healthy","None"
"Caraun Reid","Detroit Lions","2015","Active",5,"Healthy","None"
"Theo Riddick","Detroit Lions","2015","Active",5,"Healthy","None"
"Corey Robinson","Detroit Lions","2015","Out",5,"Probable"," Ankle"
"Darius Slay","Detroit Lions","2015","Active",5,"Probable"," Quadricep"
"Matthew Stafford","Detroit Lions","2015","Active",5,"Healthy","None"
"Travis Swanson","Detroit Lions","2015","Active",5,"Healthy","None"
"Darryl Tapp","Detroit Lions","2015","Active",5,"Healthy","None"
"Golden Tate","Detroit Lions","2015","Active",5,"Healthy","None"
"Stephen Tulloch","Detroit Lions","2015","Active",5,"Healthy","None"
"LaAdrian Waddle ","Detroit Lions","2015","Active",5,"Healthy","None"
"Tyrunn Walker ","Detroit Lions","2015","Out",5,"Injured Reserve"," Ankle"
"Larry Warford ","Detroit Lions","2015","Out",5,"Questionable"," Ankle"
"Tahir Whitehead","Detroit Lions","2015","Active",5,"Healthy","None"
"Josh Wilson","Detroit Lions","2015","Active",5,"Healthy","None"
"Gabe Wright","Detroit Lions","2015","Active",5,"Healthy","None"
"Zach Zenner","Detroit Lions","2015","Active",5,"Healthy","None"
"Isa Abdul-Quddus","Detroit Lions","2015","Active",6,"Healthy","None"
"Ameer Abdullah","Detroit Lions","2015","Active",6,"Healthy","None"
"Ezekiel Ansah","Detroit Lions","2015","Active",6,"Healthy","None"
"Joique Bell","Detroit Lions","2015","Out",6,"Questionable"," Ankle"
"Bill Bentley","Detroit Lions","2015","Active",6,"Healthy","None"
"Crezdon Butler","Detroit Lions","2015","Active",6,"Healthy","None"
"Josh Bynes","Detroit Lions","2015","Active",6,"Healthy","None"
"Don Carey","Detroit Lions","2015","Active",6,"Healthy","None"
"Alex Carter ","Detroit Lions","2015","Out",6,"Injured Reserve"," Ankle"
"Eric Ebron","Detroit Lions","2015","Out",6,"Out"," Knee"
"Andre Fluellen","Detroit Lions","2015","Active",6,"Healthy","None"
"James Ihedigbo","Detroit Lions","2015","Out",6,"Questionable"," Quadricep"
"Calvin Johnson ","Detroit Lions","2015","Active",6,"Healthy","None"
"Jason Jones","Detroit Lions","2015","Active",6,"Probable"," Knee"
"Darren Keyton","Detroit Lions","2015","Out",6,"Injured Reserve"," Knee"
"Nevin Lawson","Detroit Lions","2015","Active",6,"Healthy","None"
"DeAndre Levy","Detroit Lions","2015","Out",6,"Injured Reserve"," Hip"
"Travis Lewis","Detroit Lions","2015","Active",6,"Healthy","None"
"Cornelius Lucas","Detroit Lions","2015","Active",6,"Healthy","None"
"Sam Martin ","Detroit Lions","2015","Active",6,"Healthy","None"
"Rashean Mathis","Detroit Lions","2015","Active",6,"Healthy","None"
"Lance Moore","Detroit Lions","2015","Active",6,"Healthy","None"
"Haloti Ngata","Detroit Lions","2015","Out",6,"Out"," Calf"
"Michael Ola","Detroit Lions","2015","Active",6,"Healthy","None"
"Chris Owens","Detroit Lions","2015","Out",6,"Injured Reserve"," Undisclosed"
"Brandon Pettigrew","Detroit Lions","2015","Active",6,"Healthy","None"
"Matt Prater","Detroit Lions","2015","Active",6,"Healthy","None"
"Glover Quin","Detroit Lions","2015","Active",6,"Healthy","None"
"Caraun Reid","Detroit Lions","2015","Active",6,"Healthy","None"
"Theo Riddick","Detroit Lions","2015","Active",6,"Questionable"," Groin"
"Corey Robinson","Detroit Lions","2015","Active",6,"Healthy","None"
"Darius Slay","Detroit Lions","2015","Active",6,"Probable"," Hip"
"Matthew Stafford","Detroit Lions","2015","Active",6,"Healthy","None"
"Travis Swanson","Detroit Lions","2015","Active",6,"Healthy","None"
"Darryl Tapp","Detroit Lions","2015","Active",6,"Probable"," Ankle"
"Golden Tate","Detroit Lions","2015","Active",6,"Probable"," Hip"
"Stephen Tulloch","Detroit Lions","2015","Active",6,"Healthy","None"
"LaAdrian Waddle ","Detroit Lions","2015","Active",6,"Probable"," Knee"
"Tyrunn Walker ","Detroit Lions","2015","Out",6,"Injured Reserve"," Ankle"
"Larry Warford ","Detroit Lions","2015","Active",6,"Probable"," Ankle"
"Tahir Whitehead","Detroit Lions","2015","Active",6,"Healthy","None"
"Josh Wilson","Detroit Lions","2015","Active",6,"Healthy","None"
"Gabe Wright","Detroit Lions","2015","Active",6,"Healthy","None"
"Zach Zenner","Detroit Lions","2015","Active",6,"Healthy","None"
"Isa Abdul-Quddus","Detroit Lions","2015","Active",7,"Healthy","None"
"Ameer Abdullah","Detroit Lions","2015","Active",7,"Healthy","None"
"Ezekiel Ansah","Detroit Lions","2015","Active",7,"Healthy","None"
"Joique Bell","Detroit Lions","2015","Active",7,"Probable"," Ankle"
"Bill Bentley","Detroit Lions","2015","Active",7,"Healthy","None"
"Crezdon Butler","Detroit Lions","2015","Active",7,"Healthy","None"
"Josh Bynes","Detroit Lions","2015","Active",7,"Probable"," Hip"
"Don Carey","Detroit Lions","2015","Active",7,"Healthy","None"
"Alex Carter ","Detroit Lions","2015","Out",7,"Injured Reserve"," Ankle"
"Eric Ebron","Detroit Lions","2015","Active",7,"Probable"," Knee"
"Andre Fluellen","Detroit Lions","2015","Active",7,"Healthy","None"
"James Ihedigbo","Detroit Lions","2015","Active",7,"Probable"," Quadricep"
"Calvin Johnson ","Detroit Lions","2015","Active",7,"Probable"," Ankle"
"Jason Jones","Detroit Lions","2015","Active",7,"Probable"," Neck"
"Darren Keyton","Detroit Lions","2015","Out",7,"Injured Reserve"," Knee"
"Nevin Lawson","Detroit Lions","2015","Active",7,"Healthy","None"
"DeAndre Levy","Detroit Lions","2015","Out",7,"Injured Reserve"," Hip"
"Travis Lewis","Detroit Lions","2015","Active",7,"Healthy","None"
"Cornelius Lucas","Detroit Lions","2015","Active",7,"Healthy","None"
"Sam Martin ","Detroit Lions","2015","Active",7,"Probable"," Leftknee"
"Rashean Mathis","Detroit Lions","2015","Active",7,"Healthy","None"
"Lance Moore","Detroit Lions","2015","Active",7,"Healthy","None"
"Haloti Ngata","Detroit Lions","2015","Active",7,"Probable"," Calf"
"Michael Ola","Detroit Lions","2015","Active",7,"Healthy","None"
"Chris Owens","Detroit Lions","2015","Out",7,"Injured Reserve"," Undisclosed"
"Brandon Pettigrew","Detroit Lions","2015","Out",7,"Out"," Knee"
"Matt Prater","Detroit Lions","2015","Active",7,"Healthy","None"
"Glover Quin","Detroit Lions","2015","Active",7,"Healthy","None"
"Caraun Reid","Detroit Lions","2015","Active",7,"Healthy","None"
"Theo Riddick","Detroit Lions","2015","Active",7,"Probable"," Groin"
"Corey Robinson","Detroit Lions","2015","Active",7,"Healthy","None"
"Darius Slay","Detroit Lions","2015","Active",7,"Healthy","None"
"Matthew Stafford","Detroit Lions","2015","Active",7,"Healthy","None"
"Travis Swanson","Detroit Lions","2015","Active",7,"Healthy","None"
"Darryl Tapp","Detroit Lions","2015","Active",7,"Healthy","None"
"Golden Tate","Detroit Lions","2015","Active",7,"Probable"," Ankle"
"Stephen Tulloch","Detroit Lions","2015","Active",7,"Healthy","None"
