"Names","Team","Season","Active_Inactive","Week","Game_Designation","Injury_Type"
"Richard Ash","Dallas Cowboys","2017","Out",3,"Injured Reserve"," Back"
"Chidobe Awuzie","Dallas Cowboys","2017","Out",3,"Out"," Hamstring"
"Dan Bailey","Dallas Cowboys","2017","Active",3,"Healthy","None"
"Cole Beasley","Dallas Cowboys","2017","Active",3,"Healthy","None"
"Anthony Brown","Dallas Cowboys","2017","Active",3,"Healthy","None"
"Noah Brown","Dallas Cowboys","2017","Active",3,"Healthy","None"
"Dez Bryant","Dallas Cowboys","2017","Active",3,"Healthy","None"
"Brice Butler","Dallas Cowboys","2017","Active",3,"Questionable"," Ankle"
"Nolan Carroll","Dallas Cowboys","2017","Out",3,"Out"," Concussion"
"La'el Collins","Dallas Cowboys","2017","Active",3,"Healthy","None"
"Maliek Collins","Dallas Cowboys","2017","Active",3,"Healthy","None"
"Justin Durant","Dallas Cowboys","2017","Active",3,"Healthy","None"
"Zac Dysert","Dallas Cowboys","2017","Out",3,"Injured Reserve"," Back"
"Kavon Frazier","Dallas Cowboys","2017","Active",3,"Healthy","None"
"Rico Gathers","Dallas Cowboys","2017","Out",3,"Injured Reserve"," Concussion"
"Chaz Green","Dallas Cowboys","2017","Active",3,"Healthy","None"
"Connor Hamlett","Dallas Cowboys","2017","Out",3,"Injured Reserve"," Calf"
"James Hanna","Dallas Cowboys","2017","Active",3,"Healthy","None"
"Jeff Heath","Dallas Cowboys","2017","Active",3,"Healthy","None"
"Anthony Hitchens","Dallas Cowboys","2017","Out",3,"Out"," Knee"
"David Irving ","Dallas Cowboys","2017","Active",3,"Healthy","None"
"Byron Jones","Dallas Cowboys","2017","Active",3,"Healthy","None"
"Sean Lee ","Dallas Cowboys","2017","Active",3,"Healthy","None"
"John Lotulelei","Dallas Cowboys","2017","Out",3,"Injured Reserve"," Forearm"
"Zack Martin ","Dallas Cowboys","2017","Active",3,"Healthy","None"
"Benson Mayowa ","Dallas Cowboys","2017","Active",3,"Healthy","None"
"Stephen Paea","Dallas Cowboys","2017","Active",3,"Questionable"," Knee"
"Brian Price","Dallas Cowboys","2017","Active",3,"Healthy","None"
"Orlando Scandrick","Dallas Cowboys","2017","Active",3,"Healthy","None"
"Rod Smith","Dallas Cowboys","2017","Active",3,"Healthy","None"
"Tyron Smith","Dallas Cowboys","2017","Active",3,"Healthy","None"
"Geoff Swaim","Dallas Cowboys","2017","Active",3,"Healthy","None"
"Ryan Switzer","Dallas Cowboys","2017","Active",3,"Healthy","None"
"Charles Tapper ","Dallas Cowboys","2017","Active",3,"Healthy","None"
"Duke Thomas","Dallas Cowboys","2017","Out",3,"Injured Reserve"," Knee"
"Josh Thomas","Dallas Cowboys","2017","Out",3,"Injured Reserve"," Hamstring"
"Corey Washington","Dallas Cowboys","2017","Out",3,"Injured Reserve"," Undisclosed"
"Kyle Wilber","Dallas Cowboys","2017","Active",3,"Healthy","None"
"Terrance Williams","Dallas Cowboys","2017","Active",3,"Questionable"," Ankle"
"Richard Ash","Dallas Cowboys","2017","Out",4,"Injured Reserve"," Back"
"Chidobe Awuzie","Dallas Cowboys","2017","Out",4,"Questionable"," Hamstring"
"Dan Bailey","Dallas Cowboys","2017","Active",4,"Healthy","None"
"Cole Beasley","Dallas Cowboys","2017","Active",4,"Healthy","None"
"Anthony Brown","Dallas Cowboys","2017","Active",4,"Healthy","None"
"Noah Brown","Dallas Cowboys","2017","Active",4,"Healthy","None"
"Dez Bryant","Dallas Cowboys","2017","Active",4,"Healthy","None"
"Brice Butler","Dallas Cowboys","2017","Active",4,"Healthy","None"
"Nolan Carroll","Dallas Cowboys","2017","Out",4,"Questionable"," Concussion"
"La'el Collins","Dallas Cowboys","2017","Active",4,"Healthy","None"
"Maliek Collins","Dallas Cowboys","2017","Active",4,"Healthy","None"
"Justin Durant","Dallas Cowboys","2017","Active",4,"Healthy","None"
"Zac Dysert","Dallas Cowboys","2017","Out",4,"Injured Reserve"," Back"
"Kavon Frazier","Dallas Cowboys","2017","Active",4,"Questionable"," Knee"
"Rico Gathers","Dallas Cowboys","2017","Out",4,"Injured Reserve"," Concussion"
"Chaz Green","Dallas Cowboys","2017","Out",4,"Questionable"," Hip"
"Connor Hamlett","Dallas Cowboys","2017","Out",4,"Injured Reserve"," Calf"
"James Hanna","Dallas Cowboys","2017","Active",4,"Healthy","None"
"Jeff Heath","Dallas Cowboys","2017","Active",4,"Healthy","None"
"Anthony Hitchens","Dallas Cowboys","2017","Out",4,"Questionable"," Knee"
"David Irving ","Dallas Cowboys","2017","Active",4,"Healthy","None"
"Byron Jones","Dallas Cowboys","2017","Active",4,"Healthy","None"
"Sean Lee ","Dallas Cowboys","2017","Out",4,"Questionable"," Hamstring"
"John Lotulelei","Dallas Cowboys","2017","Out",4,"Injured Reserve"," Forearm"
"Zack Martin ","Dallas Cowboys","2017","Active",4,"Healthy","None"
"Benson Mayowa ","Dallas Cowboys","2017","Active",4,"Healthy","None"
"Stephen Paea","Dallas Cowboys","2017","Active",4,"Questionable"," Knee"
"Brian Price","Dallas Cowboys","2017","Active",4,"Healthy","None"
"Orlando Scandrick","Dallas Cowboys","2017","Active",4,"Healthy","None"
"Rod Smith","Dallas Cowboys","2017","Active",4,"Healthy","None"
"Tyron Smith","Dallas Cowboys","2017","Active",4,"Healthy","None"
"Geoff Swaim","Dallas Cowboys","2017","Active",4,"Healthy","None"
"Ryan Switzer","Dallas Cowboys","2017","Active",4,"Healthy","None"
"Charles Tapper ","Dallas Cowboys","2017","Active",4,"Healthy","None"
"Duke Thomas","Dallas Cowboys","2017","Out",4,"Injured Reserve"," Knee"
"Josh Thomas","Dallas Cowboys","2017","Out",4,"Injured Reserve"," Hamstring"
"Corey Washington","Dallas Cowboys","2017","Out",4,"Injured Reserve"," Undisclosed"
"Kyle Wilber","Dallas Cowboys","2017","Active",4,"Healthy","None"
"Terrance Williams","Dallas Cowboys","2017","Active",4,"Healthy","None"
"Richard Ash","Dallas Cowboys","2017","Out",5,"Injured Reserve"," Back"
"Chidobe Awuzie","Dallas Cowboys","2017","Active",5,"Healthy","None"
"Dan Bailey","Dallas Cowboys","2017","Active",5,"Healthy","None"
"Cole Beasley","Dallas Cowboys","2017","Active",5,"Healthy","None"
"Anthony Brown","Dallas Cowboys","2017","Active",5,"Questionable"," Ankle"
"Noah Brown","Dallas Cowboys","2017","Active",5,"Healthy","None"
"Dez Bryant","Dallas Cowboys","2017","Active",5,"Healthy","None"
"Brice Butler","Dallas Cowboys","2017","Active",5,"Healthy","None"
"Nolan Carroll","Dallas Cowboys","2017","Out",5,"Questionable"," Concussion"
"La'el Collins","Dallas Cowboys","2017","Active",5,"Questionable"," Ankle"
"Maliek Collins","Dallas Cowboys","2017","Active",5,"Healthy","None"
"Justin Durant","Dallas Cowboys","2017","Active",5,"Healthy","None"
"Zac Dysert","Dallas Cowboys","2017","Out",5,"Injured Reserve"," Back"
"Kavon Frazier","Dallas Cowboys","2017","Active",5,"Healthy","None"
"Rico Gathers","Dallas Cowboys","2017","Out",5,"Injured Reserve"," Concussion"
"Chaz Green","Dallas Cowboys","2017","Active",5,"Healthy","None"
"Connor Hamlett","Dallas Cowboys","2017","Out",5,"Injured Reserve"," Calf"
"James Hanna","Dallas Cowboys","2017","Active",5,"Healthy","None"
"Jeff Heath","Dallas Cowboys","2017","Active",5,"Healthy","None"
"Anthony Hitchens","Dallas Cowboys","2017","Active",5,"Healthy","None"
"David Irving ","Dallas Cowboys","2017","Active",5,"Healthy","None"
"Byron Jones","Dallas Cowboys","2017","Active",5,"Healthy","None"
"Sean Lee ","Dallas Cowboys","2017","Out",5,"Questionable"," Hamstring"
"John Lotulelei","Dallas Cowboys","2017","Out",5,"Injured Reserve"," Forearm"
"Zack Martin ","Dallas Cowboys","2017","Active",5,"Healthy","None"
"Benson Mayowa ","Dallas Cowboys","2017","Active",5,"Healthy","None"
"Stephen Paea","Dallas Cowboys","2017","Out",5,"Questionable"," Knee"
"Brian Price","Dallas Cowboys","2017","Active",5,"Healthy","None"
"Orlando Scandrick","Dallas Cowboys","2017","Active",5,"Healthy","None"
"Rod Smith","Dallas Cowboys","2017","Active",5,"Healthy","None"
"Tyron Smith","Dallas Cowboys","2017","Active",5,"Questionable"," Back"
"Geoff Swaim","Dallas Cowboys","2017","Active",5,"Healthy","None"
"Ryan Switzer","Dallas Cowboys","2017","Active",5,"Healthy","None"
"Charles Tapper ","Dallas Cowboys","2017","Out",5,"Injured Reserve"," Foot"
"Duke Thomas","Dallas Cowboys","2017","Out",5,"Injured Reserve"," Knee"
"Josh Thomas","Dallas Cowboys","2017","Out",5,"Injured Reserve"," Hamstring"
"Corey Washington","Dallas Cowboys","2017","Out",5,"Injured Reserve"," Undisclosed"
"Kyle Wilber","Dallas Cowboys","2017","Active",5,"Healthy","None"
"Terrance Williams","Dallas Cowboys","2017","Active",5,"Healthy","None"
"Richard Ash","Dallas Cowboys","2017","Active",7,"Healthy","None"
"Chidobe Awuzie","Dallas Cowboys","2017","Out",7,"Out"," Hamstring"
"Dan Bailey","Dallas Cowboys","2017","Active",7,"Healthy","None"
"Cole Beasley","Dallas Cowboys","2017","Active",7,"Healthy","None"
"Anthony Brown","Dallas Cowboys","2017","Active",7,"Healthy","None"
"Noah Brown","Dallas Cowboys","2017","Active",7,"Healthy","None"
"Dez Bryant","Dallas Cowboys","2017","Active",7,"Healthy","None"
"Brice Butler","Dallas Cowboys","2017","Active",7,"Healthy","None"
"Nolan Carroll","Dallas Cowboys","2017","Active",7,"Healthy","None"
"La'el Collins","Dallas Cowboys","2017","Active",7,"Healthy","None"
"Maliek Collins","Dallas Cowboys","2017","Active",7,"Healthy","None"
"Justin Durant","Dallas Cowboys","2017","Out",7,"Questionable"," Groin"
"Zac Dysert","Dallas Cowboys","2017","Out",7,"Injured Reserve"," Back"
"Kavon Frazier","Dallas Cowboys","2017","Active",7,"Healthy","None"
"Rico Gathers","Dallas Cowboys","2017","Out",7,"Injured Reserve"," Concussion"
"Chaz Green","Dallas Cowboys","2017","Active",7,"Healthy","None"
"Connor Hamlett","Dallas Cowboys","2017","Out",7,"Injured Reserve"," Calf"
"James Hanna","Dallas Cowboys","2017","Active",7,"Healthy","None"
"Jeff Heath","Dallas Cowboys","2017","Active",7,"Healthy","None"
"Anthony Hitchens","Dallas Cowboys","2017","Active",7,"Healthy","None"
"David Irving ","Dallas Cowboys","2017","Active",7,"Healthy","None"
"Byron Jones","Dallas Cowboys","2017","Active",7,"Healthy","None"
"Sean Lee ","Dallas Cowboys","2017","Active",7,"Healthy","None"
"John Lotulelei","Dallas Cowboys","2017","Out",7,"Injured Reserve"," Forearm"
"Zack Martin ","Dallas Cowboys","2017","Active",7,"Healthy","None"
"Benson Mayowa ","Dallas Cowboys","2017","Active",7,"Healthy","None"
"Stephen Paea","Dallas Cowboys","2017","Active",7,"Healthy","None"
"Brian Price","Dallas Cowboys","2017","Active",7,"Healthy","None"
"Orlando Scandrick","Dallas Cowboys","2017","Active",7,"Healthy","None"
"Rod Smith","Dallas Cowboys","2017","Active",7,"Healthy","None"
"Tyron Smith","Dallas Cowboys","2017","Active",7,"Healthy","None"
"Geoff Swaim","Dallas Cowboys","2017","Active",7,"Healthy","None"
"Ryan Switzer","Dallas Cowboys","2017","Active",7,"Healthy","None"
"Charles Tapper ","Dallas Cowboys","2017","Out",7,"Injured Reserve"," Foot"
"Duke Thomas","Dallas Cowboys","2017","Out",7,"Injured Reserve"," Knee"
"Josh Thomas","Dallas Cowboys","2017","Out",7,"Injured Reserve"," Hamstring"
"Corey Washington","Dallas Cowboys","2017","Out",7,"Injured Reserve"," Undisclosed"
"Kyle Wilber","Dallas Cowboys","2017","Active",7,"Healthy","None"
"Terrance Williams","Dallas Cowboys","2017","Active",7,"Healthy","None"
"Richard Ash","Dallas Cowboys","2017","Active",8,"Healthy","None"
"Chidobe Awuzie","Dallas Cowboys","2017","Out",8,"Out"," Hamstring"
"Dan Bailey","Dallas Cowboys","2017","Out",8,"Out"," Rightgroin"
"Cole Beasley","Dallas Cowboys","2017","Active",8,"Healthy","None"
"Anthony Brown","Dallas Cowboys","2017","Active",8,"Healthy","None"
"Noah Brown","Dallas Cowboys","2017","Active",8,"Healthy","None"
"Dez Bryant","Dallas Cowboys","2017","Active",8,"Healthy","None"
"Brice Butler","Dallas Cowboys","2017","Active",8,"Healthy","None"
"Nolan Carroll","Dallas Cowboys","2017","Active",8,"Healthy","None"
"La'el Collins","Dallas Cowboys","2017","Active",8,"Healthy","None"
"Maliek Collins","Dallas Cowboys","2017","Active",8,"Questionable"," Foot"
"Justin Durant","Dallas Cowboys","2017","Out",8,"Questionable"," Groin"
"Zac Dysert","Dallas Cowboys","2017","Out",8,"Injured Reserve"," Back"
"Kavon Frazier","Dallas Cowboys","2017","Active",8,"Healthy","None"
"Rico Gathers","Dallas Cowboys","2017","Out",8,"Injured Reserve"," Concussion"
"Chaz Green","Dallas Cowboys","2017","Active",8,"Healthy","None"
"Connor Hamlett","Dallas Cowboys","2017","Out",8,"Injured Reserve"," Calf"
"James Hanna","Dallas Cowboys","2017","Active",8,"Healthy","None"
"Jeff Heath","Dallas Cowboys","2017","Active",8,"Healthy","None"
"Anthony Hitchens","Dallas Cowboys","2017","Active",8,"Healthy","None"
"David Irving ","Dallas Cowboys","2017","Active",8,"Healthy","None"
"Byron Jones","Dallas Cowboys","2017","Active",8,"Healthy","None"
"Sean Lee ","Dallas Cowboys","2017","Active",8,"Healthy","None"
"John Lotulelei","Dallas Cowboys","2017","Out",8,"Injured Reserve"," Forearm"
"Zack Martin ","Dallas Cowboys","2017","Active",8,"Healthy","None"
"Benson Mayowa ","Dallas Cowboys","2017","Active",8,"Healthy","None"
"Stephen Paea","Dallas Cowboys","2017","Active",8,"Healthy","None"
"Brian Price","Dallas Cowboys","2017","Active",8,"Healthy","None"
"Orlando Scandrick","Dallas Cowboys","2017","Active",8,"Healthy","None"
"Rod Smith","Dallas Cowboys","2017","Active",8,"Healthy","None"
"Tyron Smith","Dallas Cowboys","2017","Active",8,"Healthy","None"
"Geoff Swaim","Dallas Cowboys","2017","Active",8,"Healthy","None"
"Ryan Switzer","Dallas Cowboys","2017","Active",8,"Healthy","None"
"Charles Tapper ","Dallas Cowboys","2017","Out",8,"Injured Reserve"," Foot"
"Duke Thomas","Dallas Cowboys","2017","Out",8,"Injured Reserve"," Knee"
"Josh Thomas","Dallas Cowboys","2017","Out",8,"Injured Reserve"," Hamstring"
"Corey Washington","Dallas Cowboys","2017","Out",8,"Injured Reserve"," Undisclosed"
"Kyle Wilber","Dallas Cowboys","2017","Active",8,"Questionable"," Knee"
"Terrance Williams","Dallas Cowboys","2017","Active",8,"Healthy","None"
"Richard Ash","Dallas Cowboys","2017","Active",9,"Healthy","None"
"Chidobe Awuzie","Dallas Cowboys","2017","Out",9,"Out"," Hamstring"
"Dan Bailey","Dallas Cowboys","2017","Out",9,"Out"," Rightgroin"
"Cole Beasley","Dallas Cowboys","2017","Active",9,"Questionable"," Concussion"
"Anthony Brown","Dallas Cowboys","2017","Active",9,"Healthy","None"
"Noah Brown","Dallas Cowboys","2017","Out",9,"Questionable"," Thigh"
"Dez Bryant","Dallas Cowboys","2017","Active",9,"Healthy","None"
"Brice Butler","Dallas Cowboys","2017","Active",9,"Healthy","None"
"Nolan Carroll","Dallas Cowboys","2017","Active",9,"Healthy","None"
"La'el Collins","Dallas Cowboys","2017","Active",9,"Healthy","None"
"Maliek Collins","Dallas Cowboys","2017","Active",9,"Questionable"," Foot"
"Justin Durant","Dallas Cowboys","2017","Out",9,"Injured Reserve"," Conditioning"
"Zac Dysert","Dallas Cowboys","2017","Out",9,"Injured Reserve"," Back"
"Kavon Frazier","Dallas Cowboys","2017","Active",9,"Healthy","None"
"Rico Gathers","Dallas Cowboys","2017","Out",9,"Injured Reserve"," Concussion"
"Chaz Green","Dallas Cowboys","2017","Active",9,"Healthy","None"
"Connor Hamlett","Dallas Cowboys","2017","Out",9,"Injured Reserve"," Calf"
"James Hanna","Dallas Cowboys","2017","Active",9,"Healthy","None"
"Jeff Heath","Dallas Cowboys","2017","Active",9,"Healthy","None"
"Anthony Hitchens","Dallas Cowboys","2017","Active",9,"Healthy","None"
"David Irving ","Dallas Cowboys","2017","Active",9,"Healthy","None"
"Byron Jones","Dallas Cowboys","2017","Active",9,"Healthy","None"
"Sean Lee ","Dallas Cowboys","2017","Active",9,"Healthy","None"
"John Lotulelei","Dallas Cowboys","2017","Out",9,"Injured Reserve"," Forearm"
"Zack Martin ","Dallas Cowboys","2017","Active",9,"Healthy","None"
"Benson Mayowa ","Dallas Cowboys","2017","Active",9,"Healthy","None"
"Stephen Paea","Dallas Cowboys","2017","Active",9,"Healthy","None"
"Brian Price","Dallas Cowboys","2017","Active",9,"Healthy","None"
"Orlando Scandrick","Dallas Cowboys","2017","Active",9,"Healthy","None"
"Rod Smith","Dallas Cowboys","2017","Active",9,"Healthy","None"
"Tyron Smith","Dallas Cowboys","2017","Active",9,"Healthy","None"
"Geoff Swaim","Dallas Cowboys","2017","Active",9,"Healthy","None"
"Ryan Switzer","Dallas Cowboys","2017","Active",9,"Healthy","None"
"Charles Tapper ","Dallas Cowboys","2017","Out",9,"Injured Reserve"," Foot"
"Duke Thomas","Dallas Cowboys","2017","Out",9,"Injured Reserve"," Knee"
"Josh Thomas","Dallas Cowboys","2017","Out",9,"Injured Reserve"," Hamstring"
"Corey Washington","Dallas Cowboys","2017","Out",9,"Injured Reserve"," Undisclosed"
"Kyle Wilber","Dallas Cowboys","2017","Active",9,"Healthy","None"
"Terrance Williams","Dallas Cowboys","2017","Active",9,"Healthy","None"
"Richard Ash","Dallas Cowboys","2017","Active",10,"Healthy","None"
"Chidobe Awuzie","Dallas Cowboys","2017","Out",10,"Questionable"," Hamstring"
"Dan Bailey","Dallas Cowboys","2017","Out",10,"Out"," Groin"
"Cole Beasley","Dallas Cowboys","2017","Active",10,"Healthy","None"
"Anthony Brown","Dallas Cowboys","2017","Active",10,"Healthy","None"
"Noah Brown","Dallas Cowboys","2017","Active",10,"Healthy","None"
"Dez Bryant","Dallas Cowboys","2017","Active",10,"Questionable"," Knee"
"Brice Butler","Dallas Cowboys","2017","Active",10,"Healthy","None"
"Nolan Carroll","Dallas Cowboys","2017","Active",10,"Healthy","None"
"La'el Collins","Dallas Cowboys","2017","Active",10,"Healthy","None"
"Maliek Collins","Dallas Cowboys","2017","Active",10,"Questionable"," Foot"
"Justin Durant","Dallas Cowboys","2017","Out",10,"Injured Reserve"," Conditioning"
"Zac Dysert","Dallas Cowboys","2017","Out",10,"Injured Reserve"," Back"
"Kavon Frazier","Dallas Cowboys","2017","Active",10,"Healthy","None"
"Rico Gathers","Dallas Cowboys","2017","Out",10,"Injured Reserve"," Concussion"
"Chaz Green","Dallas Cowboys","2017","Active",10,"Healthy","None"
"Connor Hamlett","Dallas Cowboys","2017","Out",10,"Injured Reserve"," Calf"
"James Hanna","Dallas Cowboys","2017","Active",10,"Healthy","None"
"Jeff Heath","Dallas Cowboys","2017","Active",10,"Healthy","None"
"Anthony Hitchens","Dallas Cowboys","2017","Active",10,"Healthy","None"
"David Irving ","Dallas Cowboys","2017","Active",10,"Healthy","None"
"Byron Jones","Dallas Cowboys","2017","Active",10,"Healthy","None"
"Sean Lee ","Dallas Cowboys","2017","Active",10,"Healthy","None"
"John Lotulelei","Dallas Cowboys","2017","Out",10,"Injured Reserve"," Forearm"
"Zack Martin ","Dallas Cowboys","2017","Active",10,"Healthy","None"
"Benson Mayowa ","Dallas Cowboys","2017","Active",10,"Healthy","None"
"Stephen Paea","Dallas Cowboys","2017","Active",10,"Healthy","None"
"Brian Price","Dallas Cowboys","2017","Out",10,"Injured Reserve"," Knee"
"Orlando Scandrick","Dallas Cowboys","2017","Active",10,"Healthy","None"
"Rod Smith","Dallas Cowboys","2017","Active",10,"Healthy","None"
"Tyron Smith","Dallas Cowboys","2017","Out",10,"Questionable"," Back"
"Geoff Swaim","Dallas Cowboys","2017","Out",10,"Questionable"," Knee"
"Ryan Switzer","Dallas Cowboys","2017","Active",10,"Healthy","None"
"Charles Tapper ","Dallas Cowboys","2017","Out",10,"Injured Reserve"," Foot"
"Duke Thomas","Dallas Cowboys","2017","Out",10,"Injured Reserve"," Knee"
"Josh Thomas","Dallas Cowboys","2017","Out",10,"Injured Reserve"," Hamstring"
"Corey Washington","Dallas Cowboys","2017","Out",10,"Injured Reserve"," Undisclosed"
"Kyle Wilber","Dallas Cowboys","2017","Active",10,"Healthy","None"
"Terrance Williams","Dallas Cowboys","2017","Active",10,"Healthy","None"
"Richard Ash","Dallas Cowboys","2017","Active",11,"Healthy","None"
"Chidobe Awuzie","Dallas Cowboys","2017","Active",11,"Healthy","None"
"Dan Bailey","Dallas Cowboys","2017","Out",11,"Out"," Rightgroin"
"Cole Beasley","Dallas Cowboys","2017","Active",11,"Healthy","None"
"Anthony Brown","Dallas Cowboys","2017","Active",11,"Healthy","None"
"Noah Brown","Dallas Cowboys","2017","Active",11,"Healthy","None"
"Dez Bryant","Dallas Cowboys","2017","Active",11,"Healthy","None"
"Brice Butler","Dallas Cowboys","2017","Active",11,"Healthy","None"
"Nolan Carroll","Dallas Cowboys","2017","Active",11,"Healthy","None"
"La'el Collins","Dallas Cowboys","2017","Active",11,"Healthy","None"
"Maliek Collins","Dallas Cowboys","2017","Active",11,"Questionable"," Foot"
"Justin Durant","Dallas Cowboys","2017","Active",11,"Healthy","None"
"Zac Dysert","Dallas Cowboys","2017","Out",11,"Injured Reserve"," Back"
"Kavon Frazier","Dallas Cowboys","2017","Active",11,"Healthy","None"
"Rico Gathers","Dallas Cowboys","2017","Out",11,"Injured Reserve"," Concussion"
"Chaz Green","Dallas Cowboys","2017","Active",11,"Healthy","None"
"Connor Hamlett","Dallas Cowboys","2017","Out",11,"Injured Reserve"," Calf"
"James Hanna","Dallas Cowboys","2017","Active",11,"Healthy","None"
"Jeff Heath","Dallas Cowboys","2017","Out",11,"Questionable"," Concussion"
"Anthony Hitchens","Dallas Cowboys","2017","Active",11,"Healthy","None"
"David Irving ","Dallas Cowboys","2017","Active",11,"Healthy","None"
"Byron Jones","Dallas Cowboys","2017","Active",11,"Healthy","None"
"Sean Lee ","Dallas Cowboys","2017","Out",11,"Out"," Hamstring"
"John Lotulelei","Dallas Cowboys","2017","Out",11,"Injured Reserve"," Forearm"
"Zack Martin ","Dallas Cowboys","2017","Active",11,"Healthy","None"
"Benson Mayowa ","Dallas Cowboys","2017","Active",11,"Healthy","None"
"Stephen Paea","Dallas Cowboys","2017","Active",11,"Healthy","None"
"Brian Price","Dallas Cowboys","2017","Out",11,"Injured Reserve"," Knee"
"Orlando Scandrick","Dallas Cowboys","2017","Active",11,"Healthy","None"
"Rod Smith","Dallas Cowboys","2017","Active",11,"Healthy","None"
"Tyron Smith","Dallas Cowboys","2017","Out",11,"Questionable"," Back"
"Geoff Swaim","Dallas Cowboys","2017","Active",11,"Questionable"," Knee"
"Ryan Switzer","Dallas Cowboys","2017","Active",11,"Healthy","None"
"Charles Tapper ","Dallas Cowboys","2017","Out",11,"Injured Reserve"," Foot"
"Duke Thomas","Dallas Cowboys","2017","Out",11,"Injured Reserve"," Knee"
"Josh Thomas","Dallas Cowboys","2017","Out",11,"Injured Reserve"," Hamstring"
"Corey Washington","Dallas Cowboys","2017","Out",11,"Injured Reserve"," Undisclosed"
"Kyle Wilber","Dallas Cowboys","2017","Active",11,"Healthy","None"
"Terrance Williams","Dallas Cowboys","2017","Active",11,"Healthy","None"
"Richard Ash","Dallas Cowboys","2017","Active",12,"Healthy","None"
"Chidobe Awuzie","Dallas Cowboys","2017","Active",12,"Healthy","None"
"Dan Bailey","Dallas Cowboys","2017","Active",12,"Questionable"," Rightgroin"
"Cole Beasley","Dallas Cowboys","2017","Active",12,"Healthy","None"
"Anthony Brown","Dallas Cowboys","2017","Active",12,"Healthy","None"
"Noah Brown","Dallas Cowboys","2017","Active",12,"Healthy","None"
"Dez Bryant","Dallas Cowboys","2017","Active",12,"Healthy","None"
"Brice Butler","Dallas Cowboys","2017","Active",12,"Healthy","None"
"Nolan Carroll","Dallas Cowboys","2017","Active",12,"Healthy","None"
"La'el Collins","Dallas Cowboys","2017","Active",12,"Questionable"," Back"
"Maliek Collins","Dallas Cowboys","2017","Active",12,"Questionable"," Foot"
"Justin Durant","Dallas Cowboys","2017","Active",12,"Healthy","None"
"Zac Dysert","Dallas Cowboys","2017","Out",12,"Injured Reserve"," Back"
"Kavon Frazier","Dallas Cowboys","2017","Active",12,"Healthy","None"
"Rico Gathers","Dallas Cowboys","2017","Out",12,"Injured Reserve"," Concussion"
"Chaz Green","Dallas Cowboys","2017","Active",12,"Healthy","None"
"Connor Hamlett","Dallas Cowboys","2017","Out",12,"Injured Reserve"," Calf"
"James Hanna","Dallas Cowboys","2017","Active",12,"Healthy","None"
"Jeff Heath","Dallas Cowboys","2017","Active",12,"Healthy","None"
"Anthony Hitchens","Dallas Cowboys","2017","Active",12,"Questionable"," Groin"
"David Irving ","Dallas Cowboys","2017","Active",12,"Healthy","None"
"Byron Jones","Dallas Cowboys","2017","Active",12,"Healthy","None"
"Sean Lee ","Dallas Cowboys","2017","Out",12,"Out"," Hamstring"
"John Lotulelei","Dallas Cowboys","2017","Out",12,"Injured Reserve"," Forearm"
"Zack Martin ","Dallas Cowboys","2017","Active",12,"Healthy","None"
"Benson Mayowa ","Dallas Cowboys","2017","Active",12,"Healthy","None"
"Stephen Paea","Dallas Cowboys","2017","Active",12,"Healthy","None"
"Brian Price","Dallas Cowboys","2017","Out",12,"Injured Reserve"," Knee"
"Orlando Scandrick","Dallas Cowboys","2017","Active",12,"Healthy","None"
"Rod Smith","Dallas Cowboys","2017","Active",12,"Healthy","None"
"Tyron Smith","Dallas Cowboys","2017","Active",12,"Questionable"," Back"
"Geoff Swaim","Dallas Cowboys","2017","Active",12,"Healthy","None"
"Ryan Switzer","Dallas Cowboys","2017","Active",12,"Healthy","None"
"Charles Tapper ","Dallas Cowboys","2017","Out",12,"Injured Reserve"," Foot"
"Duke Thomas","Dallas Cowboys","2017","Out",12,"Injured Reserve"," Knee"
"Josh Thomas","Dallas Cowboys","2017","Out",12,"Injured Reserve"," Hamstring"
"Corey Washington","Dallas Cowboys","2017","Out",12,"Injured Reserve"," Undisclosed"
"Kyle Wilber","Dallas Cowboys","2017","Active",12,"Healthy","None"
"Terrance Williams","Dallas Cowboys","2017","Active",12,"Healthy","None"
"Richard Ash","Dallas Cowboys","2017","Active",13,"Healthy","None"
"Chidobe Awuzie","Dallas Cowboys","2017","Active",13,"Healthy","None"
"Dan Bailey","Dallas Cowboys","2017","Active",13,"Healthy","None"
"Cole Beasley","Dallas Cowboys","2017","Active",13,"Healthy","None"
"Anthony Brown","Dallas Cowboys","2017","Active",13,"Healthy","None"
"Noah Brown","Dallas Cowboys","2017","Active",13,"Healthy","None"
"Dez Bryant","Dallas Cowboys","2017","Active",13,"Healthy","None"
"Brice Butler","Dallas Cowboys","2017","Active",13,"Healthy","None"
"Nolan Carroll","Dallas Cowboys","2017","Active",13,"Healthy","None"
"La'el Collins","Dallas Cowboys","2017","Active",13,"Questionable"," Back"
"Maliek Collins","Dallas Cowboys","2017","Active",13,"Questionable"," Foot"
"Justin Durant","Dallas Cowboys","2017","Out",13,"Out"," Concussion"
"Zac Dysert","Dallas Cowboys","2017","Out",13,"Injured Reserve"," Back"
"Kavon Frazier","Dallas Cowboys","2017","Active",13,"Healthy","None"
"Rico Gathers","Dallas Cowboys","2017","Out",13,"Injured Reserve"," Concussion"
"Chaz Green","Dallas Cowboys","2017","Active",13,"Healthy","None"
