"Names","Team","Season","Active_Inactive","Week","Game_Designation","Injury_Type","Position","Side of Ball"
"Anthony Spencer","Dallas Cowboys",2012,"Active",14,"Probable"," Calf","OLB","Defense"
"Anthony Spencer","Dallas Cowboys",2012,"Out",4,"Questionable"," Shoulder","OLB","Defense"
"Barry Church","Dallas Cowboys",2012,"Out",8,"Injured Reserve"," Achilles","SS","Defense"
"Barry Church","Dallas Cowboys",2012,"Active",3,"Probable"," Quadricep","SS","Defense"
"Barry Church","Dallas Cowboys",2012,"Out",16,"Injured Reserve"," Achilles","SS","Defense"
"Barry Church","Dallas Cowboys",2012,"Out",14,"Injured Reserve"," Achilles","SS","Defense"
"Barry Church","Dallas Cowboys",2012,"Out",4,"Injured Reserve"," Achilles","SS","Defense"
"Barry Church","Dallas Cowboys",2012,"Out",11,"Injured Reserve"," Achilles","SS","Defense"
"Barry Church","Dallas Cowboys",2012,"Out",9,"Injured Reserve"," Achilles","SS","Defense"
"Barry Church","Dallas Cowboys",2012,"Active",2,"Healthy","None","SS","Defense"
"Barry Church","Dallas Cowboys",2012,"Out",17,"Injured Reserve"," Achilles","SS","Defense"
"Barry Church","Dallas Cowboys",2012,"Out",13,"Injured Reserve"," Achilles","SS","Defense"
"Barry Church","Dallas Cowboys",2012,"Out",6,"Injured Reserve"," Achilles","SS","Defense"
"Barry Church","Dallas Cowboys",2012,"Out",10,"Injured Reserve"," Achilles","SS","Defense"
"Barry Church","Dallas Cowboys",2012,"Out",7,"Injured Reserve"," Achilles","SS","Defense"
"Barry Church","Dallas Cowboys",2012,"Out",12,"Injured Reserve"," Achilles","SS","Defense"
"Barry Church","Dallas Cowboys",2012,"Active",1,"Healthy","None","SS","Defense"
"Barry Church","Dallas Cowboys",2012,"Out",15,"Injured Reserve"," Achilles","SS","Defense"
"Ben Bass","Dallas Cowboys",2012,"Out",17,"Injured Reserve"," Ankle","DE","Defense"
"Ben Bass","Dallas Cowboys",2012,"Active",9,"Healthy","None","DE","Defense"
"Ben Bass","Dallas Cowboys",2012,"Out",16,"Injured Reserve"," Ankle","DE","Defense"
"Ben Bass","Dallas Cowboys",2012,"Out",15,"Injured Reserve"," Ankle","DE","Defense"
"Ben Bass","Dallas Cowboys",2012,"Active",6,"Healthy","None","DE","Defense"
"Ben Bass","Dallas Cowboys",2012,"Active",7,"Healthy","None","DE","Defense"
"Ben Bass","Dallas Cowboys",2012,"Active",1,"Healthy","None","DE","Defense"
"Ben Bass","Dallas Cowboys",2012,"Active",12,"Healthy","None","DE","Defense"
"Ben Bass","Dallas Cowboys",2012,"Out",14,"Injured Reserve"," Ankle","DE","Defense"
"Ben Bass","Dallas Cowboys",2012,"Active",11,"Healthy","None","DE","Defense"
"Ben Bass","Dallas Cowboys",2012,"Active",4,"Healthy","None","DE","Defense"
"Ben Bass","Dallas Cowboys",2012,"Active",8,"Healthy","None","DE","Defense"
"Ben Bass","Dallas Cowboys",2012,"Active",3,"Healthy","None","DE","Defense"
"Ben Bass","Dallas Cowboys",2012,"Active",10,"Healthy","None","DE","Defense"
"Ben Bass","Dallas Cowboys",2012,"Active",2,"Healthy","None","DE","Defense"
"Ben Bass","Dallas Cowboys",2012,"Out",13,"Injured Reserve"," Ankle","DE","Defense"
"Brandon Carr","Dallas Cowboys",2012,"Active",8,"Healthy","None","CB","Defense"
"Brandon Carr","Dallas Cowboys",2012,"Active",12,"Healthy","None","CB","Defense"
"Brandon Carr","Dallas Cowboys",2012,"Active",2,"Healthy","None","CB","Defense"
"Brandon Carr","Dallas Cowboys",2012,"Active",16,"Healthy","None","CB","Defense"
"Brandon Carr","Dallas Cowboys",2012,"Active",3,"Healthy","None","CB","Defense"
"Brandon Carr","Dallas Cowboys",2012,"Active",4,"Healthy","None","CB","Defense"
"Brandon Carr","Dallas Cowboys",2012,"Active",9,"Healthy","None","CB","Defense"
"Brandon Carr","Dallas Cowboys",2012,"Active",6,"Healthy","None","CB","Defense"
"Brandon Carr","Dallas Cowboys",2012,"Active",11,"Healthy","None","CB","Defense"
"Brandon Carr","Dallas Cowboys",2012,"Active",7,"Healthy","None","CB","Defense"
"Brandon Carr","Dallas Cowboys",2012,"Active",10,"Healthy","None","CB","Defense"
"Brandon Carr","Dallas Cowboys",2012,"Active",14,"Healthy","None","CB","Defense"
"Brandon Carr","Dallas Cowboys",2012,"Active",17,"Healthy","None","CB","Defense"
"Brandon Carr","Dallas Cowboys",2012,"Active",1,"Healthy","None","CB","Defense"
"Brandon Carr","Dallas Cowboys",2012,"Active",13,"Healthy","None","CB","Defense"
"Brandon Carr","Dallas Cowboys",2012,"Active",15,"Healthy","None","CB","Defense"
"Brian Moorman","Dallas Cowboys",2012,"Active",1,"Healthy","None","P","Special Teams"
"Brian Moorman","Dallas Cowboys",2012,"Active",13,"Healthy","None","P","Special Teams"
"Brian Moorman","Dallas Cowboys",2012,"Active",12,"Healthy","None","P","Special Teams"
"Brian Moorman","Dallas Cowboys",2012,"Active",9,"Healthy","None","P","Special Teams"
"Brian Moorman","Dallas Cowboys",2012,"Active",16,"Healthy","None","P","Special Teams"
"Brian Moorman","Dallas Cowboys",2012,"Active",7,"Probable"," Right Groin","P","Special Teams"
"Brian Moorman","Dallas Cowboys",2012,"Active",3,"Healthy","None","P","Special Teams"
"Brian Moorman","Dallas Cowboys",2012,"Active",15,"Healthy","None","P","Special Teams"
"Brian Moorman","Dallas Cowboys",2012,"Active",8,"Healthy","None","P","Special Teams"
"Brian Moorman","Dallas Cowboys",2012,"Out",6,"Out"," Right Groin","P","Special Teams"
"Brian Moorman","Dallas Cowboys",2012,"Active",14,"Healthy","None","P","Special Teams"
"Brian Moorman","Dallas Cowboys",2012,"Active",11,"Healthy","None","P","Special Teams"
"Brian Moorman","Dallas Cowboys",2012,"Active",17,"Healthy","None","P","Special Teams"
"Brian Moorman","Dallas Cowboys",2012,"Active",2,"Healthy","None","P","Special Teams"
"Brian Moorman","Dallas Cowboys",2012,"Active",4,"Healthy","None","P","Special Teams"
"Brian Moorman","Dallas Cowboys",2012,"Active",10,"Healthy","None","P","Special Teams"
"Bruce Carter","Dallas Cowboys",2012,"Out",16,"Injured Reserve"," Elbow","ILB","Defense"
"Bruce Carter","Dallas Cowboys",2012,"Out",14,"Injured Reserve"," Elbow","ILB","Defense"
"Bruce Carter","Dallas Cowboys",2012,"Active",6,"Healthy","None","ILB","Defense"
"Bruce Carter","Dallas Cowboys",2012,"Active",8,"Healthy","None","ILB","Defense"
"Bruce Carter","Dallas Cowboys",2012,"Active",4,"Healthy","None","ILB","Defense"
"Bruce Carter","Dallas Cowboys",2012,"Out",15,"Injured Reserve"," Elbow","ILB","Defense"
"Bruce Carter","Dallas Cowboys",2012,"Active",11,"Healthy","None","ILB","Defense"
"Bruce Carter","Dallas Cowboys",2012,"Active",10,"Healthy","None","ILB","Defense"
"Bruce Carter","Dallas Cowboys",2012,"Active",3,"Healthy","None","ILB","Defense"
"Bruce Carter","Dallas Cowboys",2012,"Active",1,"Healthy","None","ILB","Defense"
"Bruce Carter","Dallas Cowboys",2012,"Out",13,"Injured Reserve"," Elbow","ILB","Defense"
"Bruce Carter","Dallas Cowboys",2012,"Active",12,"Healthy","None","ILB","Defense"
"Bruce Carter","Dallas Cowboys",2012,"Active",7,"Healthy","None","ILB","Defense"
"Bruce Carter","Dallas Cowboys",2012,"Out",17,"Injured Reserve"," Elbow","ILB","Defense"
"Bruce Carter","Dallas Cowboys",2012,"Active",2,"Healthy","None","ILB","Defense"
"Bruce Carter","Dallas Cowboys",2012,"Active",9,"Healthy","None","ILB","Defense"
"Caleb McSurdy","Dallas Cowboys",2012,"Out",12,"Injured Reserve"," Achilles","LB","Defense"
"Caleb McSurdy","Dallas Cowboys",2012,"Out",2,"Injured Reserve"," Achilles","LB","Defense"
"Caleb McSurdy","Dallas Cowboys",2012,"Out",9,"Injured Reserve"," Achilles","LB","Defense"
"Caleb McSurdy","Dallas Cowboys",2012,"Out",17,"Injured Reserve"," Achilles","LB","Defense"
"Caleb McSurdy","Dallas Cowboys",2012,"Out",3,"Injured Reserve"," Achilles","LB","Defense"
"Caleb McSurdy","Dallas Cowboys",2012,"Out",15,"Injured Reserve"," Achilles","LB","Defense"
"Caleb McSurdy","Dallas Cowboys",2012,"Out",13,"Injured Reserve"," Achilles","LB","Defense"
"Caleb McSurdy","Dallas Cowboys",2012,"Out",10,"Injured Reserve"," Achilles","LB","Defense"
"Caleb McSurdy","Dallas Cowboys",2012,"Out",7,"Injured Reserve"," Achilles","LB","Defense"
"Caleb McSurdy","Dallas Cowboys",2012,"Out",16,"Injured Reserve"," Achilles","LB","Defense"
"Caleb McSurdy","Dallas Cowboys",2012,"Out",11,"Injured Reserve"," Achilles","LB","Defense"
"Caleb McSurdy","Dallas Cowboys",2012,"Out",14,"Injured Reserve"," Achilles","LB","Defense"
"Caleb McSurdy","Dallas Cowboys",2012,"Out",4,"Injured Reserve"," Achilles","LB","Defense"
"Caleb McSurdy","Dallas Cowboys",2012,"Out",8,"Injured Reserve"," Achilles","LB","Defense"
"Caleb McSurdy","Dallas Cowboys",2012,"Out",1,"Injured Reserve"," Achilles","LB","Defense"
"Caleb McSurdy","Dallas Cowboys",2012,"Out",6,"Injured Reserve"," Achilles","LB","Defense"
"Charlie Peprah","Dallas Cowboys",2012,"Active",7,"Healthy","None","SS","Defense"
"Charlie Peprah","Dallas Cowboys",2012,"Active",4,"Healthy","None","SS","Defense"
"Charlie Peprah","Dallas Cowboys",2012,"Active",9,"Healthy","None","SS","Defense"
"Charlie Peprah","Dallas Cowboys",2012,"Active",11,"Healthy","None","SS","Defense"
"Charlie Peprah","Dallas Cowboys",2012,"Active",8,"Healthy","None","SS","Defense"
"Charlie Peprah","Dallas Cowboys",2012,"Active",1,"Healthy","None","SS","Defense"
"Charlie Peprah","Dallas Cowboys",2012,"Active",17,"Healthy","None","SS","Defense"
"Charlie Peprah","Dallas Cowboys",2012,"Active",3,"Healthy","None","SS","Defense"
"Charlie Peprah","Dallas Cowboys",2012,"Active",10,"Healthy","None","SS","Defense"
"Charlie Peprah","Dallas Cowboys",2012,"Out",13,"Doubtful"," Foot","SS","Defense"
"Charlie Peprah","Dallas Cowboys",2012,"Out",15,"Questionable"," Foot","SS","Defense"
"Charlie Peprah","Dallas Cowboys",2012,"Active",16,"Probable"," Foot","SS","Defense"
"Charlie Peprah","Dallas Cowboys",2012,"Active",12,"Doubtful"," Concussion","SS","Defense"
"Charlie Peprah","Dallas Cowboys",2012,"Active",6,"Healthy","None","SS","Defense"
"Charlie Peprah","Dallas Cowboys",2012,"Active",2,"Healthy","None","SS","Defense"
"Charlie Peprah","Dallas Cowboys",2012,"Out",14,"Out"," Foot","SS","Defense"
"Chris Jones","Dallas Cowboys",2012,"Out",4,"Doubtful"," Left Knee","P","Special Teams"
"Chris Jones","Dallas Cowboys",2012,"Out",12,"Injured Reserve"," Left Knee","P","Special Teams"
"Chris Jones","Dallas Cowboys",2012,"Out",13,"Injured Reserve"," Left Knee","P","Special Teams"
"Chris Jones","Dallas Cowboys",2012,"Out",16,"Injured Reserve"," Left Knee","P","Special Teams"
"Chris Jones","Dallas Cowboys",2012,"Out",8,"Injured Reserve"," Left Knee","P","Special Teams"
"Chris Jones","Dallas Cowboys",2012,"Active",6,"Questionable"," Left Knee","P","Special Teams"
"Chris Jones","Dallas Cowboys",2012,"Active",3,"Healthy","None","P","Special Teams"
"Chris Jones","Dallas Cowboys",2012,"Out",10,"Injured Reserve"," Left Knee","P","Special Teams"
"Chris Jones","Dallas Cowboys",2012,"Out",14,"Injured Reserve"," Left Knee","P","Special Teams"
"Chris Jones","Dallas Cowboys",2012,"Out",7,"Probable"," Left Knee","P","Special Teams"
"Chris Jones","Dallas Cowboys",2012,"Active",1,"Healthy","None","P","Special Teams"
"Chris Jones","Dallas Cowboys",2012,"Active",2,"Healthy","None","P","Special Teams"
"Chris Jones","Dallas Cowboys",2012,"Out",15,"Injured Reserve"," Left Knee","P","Special Teams"
"Chris Jones","Dallas Cowboys",2012,"Out",11,"Injured Reserve"," Left Knee","P","Special Teams"
"Chris Jones","Dallas Cowboys",2012,"Out",17,"Injured Reserve"," Left Knee","P","Special Teams"
"Chris Jones","Dallas Cowboys",2012,"Out",9,"Injured Reserve"," Left Knee","P","Special Teams"
"Dan Connor","Dallas Cowboys",2012,"Active",7,"Healthy","None","ILB","Defense"
"Dan Connor","Dallas Cowboys",2012,"Active",4,"Healthy","None","ILB","Defense"
"Dan Connor","Dallas Cowboys",2012,"Active",15,"Healthy","None","ILB","Defense"
"Dan Connor","Dallas Cowboys",2012,"Active",13,"Healthy","None","ILB","Defense"
"Dan Connor","Dallas Cowboys",2012,"Active",2,"Healthy","None","ILB","Defense"
"Dan Connor","Dallas Cowboys",2012,"Active",3,"Healthy","None","ILB","Defense"
"Dan Connor","Dallas Cowboys",2012,"Active",1,"Probable"," Hip","ILB","Defense"
"Dan Connor","Dallas Cowboys",2012,"Active",8,"Questionable"," Neck","ILB","Defense"
"Dan Connor","Dallas Cowboys",2012,"Active",11,"Probable"," Neck","ILB","Defense"
"Dan Connor","Dallas Cowboys",2012,"Active",12,"Healthy","None","ILB","Defense"
"Dan Connor","Dallas Cowboys",2012,"Active",17,"Healthy","None","ILB","Defense"
"Dan Connor","Dallas Cowboys",2012,"Active",6,"Healthy","None","ILB","Defense"
"Dan Connor","Dallas Cowboys",2012,"Out",9,"Out"," Neck","ILB","Defense"
"Dan Connor","Dallas Cowboys",2012,"Active",16,"Healthy","None","ILB","Defense"
"Dan Connor","Dallas Cowboys",2012,"Active",14,"Healthy","None","ILB","Defense"
"Dan Connor","Dallas Cowboys",2012,"Out",10,"Doubtful"," Neck","ILB","Defense"
"Danny Coale","Dallas Cowboys",2012,"Active",4,"Healthy","None","WR","Offense"
"Danny Coale","Dallas Cowboys",2012,"Active",7,"Healthy","None","WR","Offense"
"Danny Coale","Dallas Cowboys",2012,"Active",6,"Healthy","None","WR","Offense"
"Danny Coale","Dallas Cowboys",2012,"Active",12,"Healthy","None","WR","Offense"
"Danny Coale","Dallas Cowboys",2012,"Active",10,"Healthy","None","WR","Offense"
"Danny Coale","Dallas Cowboys",2012,"Active",3,"Healthy","None","WR","Offense"
"Danny Coale","Dallas Cowboys",2012,"Active",11,"Healthy","None","WR","Offense"
"Danny Coale","Dallas Cowboys",2012,"Out",16,"Injured Reserve"," Knee","WR","Offense"
"Danny Coale","Dallas Cowboys",2012,"Active",2,"Healthy","None","WR","Offense"
"Danny Coale","Dallas Cowboys",2012,"Active",9,"Healthy","None","WR","Offense"
"Danny Coale","Dallas Cowboys",2012,"Active",1,"Healthy","None","WR","Offense"
"Danny Coale","Dallas Cowboys",2012,"Out",14,"Injured Reserve"," Knee","WR","Offense"
"Danny Coale","Dallas Cowboys",2012,"Active",8,"Healthy","None","WR","Offense"
"Danny Coale","Dallas Cowboys",2012,"Out",15,"Injured Reserve"," Knee","WR","Offense"
"Danny Coale","Dallas Cowboys",2012,"Out",13,"Injured Reserve"," Knee","WR","Offense"
"Danny Coale","Dallas Cowboys",2012,"Out",17,"Injured Reserve"," Knee","WR","Offense"
"Danny McCray","Dallas Cowboys",2012,"Active",2,"Probable"," Neck","SS","Defense"
"Danny McCray","Dallas Cowboys",2012,"Active",3,"Healthy","None","SS","Defense"
"Danny McCray","Dallas Cowboys",2012,"Active",12,"Questionable"," Hip","SS","Defense"
"Danny McCray","Dallas Cowboys",2012,"Active",17,"Healthy","None","SS","Defense"
"Danny McCray","Dallas Cowboys",2012,"Active",9,"Healthy","None","SS","Defense"
"Danny McCray","Dallas Cowboys",2012,"Active",8,"Healthy","None","SS","Defense"
"Danny McCray","Dallas Cowboys",2012,"Active",11,"Healthy","None","SS","Defense"
"Danny McCray","Dallas Cowboys",2012,"Active",13,"Probable"," Hip","SS","Defense"
"Danny McCray","Dallas Cowboys",2012,"Active",16,"Healthy","None","SS","Defense"
"Danny McCray","Dallas Cowboys",2012,"Out",1,"Doubtful"," Neck","SS","Defense"
"Danny McCray","Dallas Cowboys",2012,"Active",10,"Healthy","None","SS","Defense"
"Danny McCray","Dallas Cowboys",2012,"Active",6,"Healthy","None","SS","Defense"
"Danny McCray","Dallas Cowboys",2012,"Active",15,"Healthy","None","SS","Defense"
"Danny McCray","Dallas Cowboys",2012,"Active",14,"Healthy","None","SS","Defense"
"Danny McCray","Dallas Cowboys",2012,"Active",4,"Healthy","None","SS","Defense"
"Danny McCray","Dallas Cowboys",2012,"Active",7,"Healthy","None","SS","Defense"
"DeMarco Murray","Dallas Cowboys",2012,"Active",13,"Probable"," Foot","RB","Offense"
"DeMarco Murray","Dallas Cowboys",2012,"Out",8,"Out"," Foot","RB","Offense"
"DeMarco Murray","Dallas Cowboys",2012,"Out",9,"Out"," Foot","RB","Offense"
"DeMarco Murray","Dallas Cowboys",2012,"Active",2,"Probable"," Wrist","RB","Offense"
"DeMarco Murray","Dallas Cowboys",2012,"Active",17,"Probable"," Foot","RB","Offense"
"DeMarco Murray","Dallas Cowboys",2012,"Active",6,"Questionable"," Foot","RB","Offense"
"DeMarco Murray","Dallas Cowboys",2012,"Out",10,"Doubtful"," Foot","RB","Offense"
"DeMarco Murray","Dallas Cowboys",2012,"Active",15,"Probable"," Foot","RB","Offense"
"DeMarco Murray","Dallas Cowboys",2012,"Out",7,"Out"," Foot","RB","Offense"
"DeMarco Murray","Dallas Cowboys",2012,"Active",1,"Probable"," Wrist","RB","Offense"
"DeMarco Murray","Dallas Cowboys",2012,"Out",11,"Doubtful"," Foot","RB","Offense"
"DeMarco Murray","Dallas Cowboys",2012,"Active",3,"Healthy","None","RB","Offense"
"DeMarco Murray","Dallas Cowboys",2012,"Out",12,"Doubtful"," Foot","RB","Offense"
"DeMarco Murray","Dallas Cowboys",2012,"Active",14,"Probable"," Foot","RB","Offense"
"DeMarco Murray","Dallas Cowboys",2012,"Active",16,"Probable"," Foot","RB","Offense"
"DeMarco Murray","Dallas Cowboys",2012,"Active",4,"Healthy","None","RB","Offense"
"DeMarcus Ware","Dallas Cowboys",2012,"Active",15,"Questionable"," Elbow","OLB","Defense"
"DeMarcus Ware","Dallas Cowboys",2012,"Active",12,"Healthy","None","OLB","Defense"
"DeMarcus Ware","Dallas Cowboys",2012,"Active",7,"Healthy","None","OLB","Defense"
"DeMarcus Ware","Dallas Cowboys",2012,"Active",11,"Healthy","None","OLB","Defense"
"DeMarcus Ware","Dallas Cowboys",2012,"Active",6,"Healthy","None","OLB","Defense"
"DeMarcus Ware","Dallas Cowboys",2012,"Active",14,"Healthy","None","OLB","Defense"
"DeMarcus Ware","Dallas Cowboys",2012,"Active",13,"Healthy","None","OLB","Defense"
"DeMarcus Ware","Dallas Cowboys",2012,"Active",9,"Healthy","None","OLB","Defense"
"DeMarcus Ware","Dallas Cowboys",2012,"Active",16,"Probable"," Elbow","OLB","Defense"
"DeMarcus Ware","Dallas Cowboys",2012,"Active",8,"Probable"," Illness","OLB","Defense"
"DeMarcus Ware","Dallas Cowboys",2012,"Active",1,"Probable"," Hamstring","OLB","Defense"
"DeMarcus Ware","Dallas Cowboys",2012,"Active",3,"Probable"," Hamstring","OLB","Defense"
"DeMarcus Ware","Dallas Cowboys",2012,"Active",10,"Healthy","None","OLB","Defense"
"DeMarcus Ware","Dallas Cowboys",2012,"Active",17,"Probable"," Shoulder","OLB","Defense"
"DeMarcus Ware","Dallas Cowboys",2012,"Active",2,"Probable"," Hamstring","OLB","Defense"
"DeMarcus Ware","Dallas Cowboys",2012,"Active",4,"Probable"," Hamstring","OLB","Defense"
"Dez Bryant","Dallas Cowboys",2012,"Active",10,"Probable"," Hip","WR","Offense"
"Dez Bryant","Dallas Cowboys",2012,"Active",7,"Questionable"," Groin","WR","Offense"
"Dez Bryant","Dallas Cowboys",2012,"Active",3,"Healthy","None","WR","Offense"
"Dez Bryant","Dallas Cowboys",2012,"Active",17,"Probable"," Finger","WR","Offense"
"Dez Bryant","Dallas Cowboys",2012,"Active",16,"Probable"," Finger","WR","Offense"
"Dez Bryant","Dallas Cowboys",2012,"Active",9,"Probable"," Hip","WR","Offense"
"Dez Bryant","Dallas Cowboys",2012,"Active",1,"Probable"," Knee","WR","Offense"
"Dez Bryant","Dallas Cowboys",2012,"Active",15,"Doubtful"," Finger","WR","Offense"
"Dez Bryant","Dallas Cowboys",2012,"Active",12,"Healthy","None","WR","Offense"
"Dez Bryant","Dallas Cowboys",2012,"Active",2,"Healthy","None","WR","Offense"
"Dez Bryant","Dallas Cowboys",2012,"Active",14,"Healthy","None","WR","Offense"
"Dez Bryant","Dallas Cowboys",2012,"Active",4,"Healthy","None","WR","Offense"
"Dez Bryant","Dallas Cowboys",2012,"Active",8,"Healthy","None","WR","Offense"
"Dez Bryant","Dallas Cowboys",2012,"Active",6,"Healthy","None","WR","Offense"
"Dez Bryant","Dallas Cowboys",2012,"Active",13,"Healthy","None","WR","Offense"
"Dez Bryant","Dallas Cowboys",2012,"Active",11,"Healthy","None","WR","Offense"
"Dwayne Harris","Dallas Cowboys",2012,"Active",9,"Probable"," Neck","WR","Offense"
"Dwayne Harris","Dallas Cowboys",2012,"Active",3,"Healthy","None","WR","Offense"
"Dwayne Harris","Dallas Cowboys",2012,"Active",6,"Healthy","None","WR","Offense"
"Dwayne Harris","Dallas Cowboys",2012,"Active",12,"Healthy","None","WR","Offense"
"Dwayne Harris","Dallas Cowboys",2012,"Active",10,"Healthy","None","WR","Offense"
"Dwayne Harris","Dallas Cowboys",2012,"Active",16,"Healthy","None","WR","Offense"
"Dwayne Harris","Dallas Cowboys",2012,"Active",4,"Healthy","None","WR","Offense"
"Dwayne Harris","Dallas Cowboys",2012,"Active",11,"Healthy","None","WR","Offense"
"Dwayne Harris","Dallas Cowboys",2012,"Active",15,"Healthy","None","WR","Offense"
"Dwayne Harris","Dallas Cowboys",2012,"Active",13,"Healthy","None","WR","Offense"
"Dwayne Harris","Dallas Cowboys",2012,"Active",7,"Healthy","None","WR","Offense"
"Dwayne Harris","Dallas Cowboys",2012,"Active",8,"Healthy","None","WR","Offense"
"Dwayne Harris","Dallas Cowboys",2012,"Active",1,"Healthy","None","WR","Offense"
"Dwayne Harris","Dallas Cowboys",2012,"Active",14,"Healthy","None","WR","Offense"
"Dwayne Harris","Dallas Cowboys",2012,"Active",17,"Healthy","None","WR","Offense"
"Dwayne Harris","Dallas Cowboys",2012,"Active",2,"Healthy","None","WR","Offense"
"Eric Frampton","Dallas Cowboys",2012,"Active",12,"Healthy","None","SS","Defense"
"Eric Frampton","Dallas Cowboys",2012,"Active",17,"Healthy","None","SS","Defense"
"Eric Frampton","Dallas Cowboys",2012,"Active",8,"Healthy","None","SS","Defense"
"Eric Frampton","Dallas Cowboys",2012,"Active",7,"Healthy","None","SS","Defense"
"Eric Frampton","Dallas Cowboys",2012,"Active",9,"Healthy","None","SS","Defense"
"Eric Frampton","Dallas Cowboys",2012,"Active",16,"Healthy","None","SS","Defense"
"Eric Frampton","Dallas Cowboys",2012,"Active",3,"Healthy","None","SS","Defense"
"Eric Frampton","Dallas Cowboys",2012,"Active",15,"Healthy","None","SS","Defense"
"Eric Frampton","Dallas Cowboys",2012,"Active",6,"Healthy","None","SS","Defense"
"Eric Frampton","Dallas Cowboys",2012,"Active",11,"Healthy","None","SS","Defense"
"Eric Frampton","Dallas Cowboys",2012,"Active",1,"Healthy","None","SS","Defense"
"Eric Frampton","Dallas Cowboys",2012,"Active",13,"Healthy","None","SS","Defense"
"Eric Frampton","Dallas Cowboys",2012,"Active",10,"Questionable"," Chest/Shoulder","SS","Defense"
"Eric Frampton","Dallas Cowboys",2012,"Active",2,"Healthy","None","SS","Defense"
"Eric Frampton","Dallas Cowboys",2012,"Active",14,"Healthy","None","SS","Defense"
"Eric Frampton","Dallas Cowboys",2012,"Active",4,"Healthy","None","SS","Defense"
"Ernie Sims","Dallas Cowboys",2012,"Active",10,"Healthy","None","ILB","Defense"
"Ernie Sims","Dallas Cowboys",2012,"Active",17,"Probable"," Concussion","ILB","Defense"
"Ernie Sims","Dallas Cowboys",2012,"Active",11,"Healthy","None","ILB","Defense"
"Ernie Sims","Dallas Cowboys",2012,"Active",13,"Healthy","None","ILB","Defense"
"Ernie Sims","Dallas Cowboys",2012,"Active",16,"Doubtful"," Concussion","ILB","Defense"
"Ernie Sims","Dallas Cowboys",2012,"Active",2,"Healthy","None","ILB","Defense"
"Ernie Sims","Dallas Cowboys",2012,"Active",1,"Healthy","None","ILB","Defense"
"Ernie Sims","Dallas Cowboys",2012,"Active",3,"Healthy","None","ILB","Defense"
"Ernie Sims","Dallas Cowboys",2012,"Active",15,"Healthy","None","ILB","Defense"
"Ernie Sims","Dallas Cowboys",2012,"Active",4,"Healthy","None","ILB","Defense"
"Ernie Sims","Dallas Cowboys",2012,"Active",9,"Healthy","None","ILB","Defense"
"Ernie Sims","Dallas Cowboys",2012,"Active",8,"Healthy","None","ILB","Defense"
"Ernie Sims","Dallas Cowboys",2012,"Active",7,"Healthy","None","ILB","Defense"
"Ernie Sims","Dallas Cowboys",2012,"Active",6,"Healthy","None","ILB","Defense"
"Ernie Sims","Dallas Cowboys",2012,"Active",12,"Healthy","None","ILB","Defense"
"Ernie Sims","Dallas Cowboys",2012,"Active",14,"Healthy","None","ILB","Defense"
"Felix Jones","Dallas Cowboys",2012,"Active",4,"Healthy","None","RB","Offense"
"Felix Jones","Dallas Cowboys",2012,"Active",16,"Probable"," Knee","RB","Offense"
"Felix Jones","Dallas Cowboys",2012,"Active",2,"Probable"," Ribs","RB","Offense"
"Felix Jones","Dallas Cowboys",2012,"Active",8,"Probable"," Knee","RB","Offense"
"Felix Jones","Dallas Cowboys",2012,"Active",13,"Questionable"," Knee","RB","Offense"
"Felix Jones","Dallas Cowboys",2012,"Active",3,"Healthy","None","RB","Offense"
"Felix Jones","Dallas Cowboys",2012,"Active",10,"Probable"," Hip","RB","Offense"
"Felix Jones","Dallas Cowboys",2012,"Active",9,"Probable"," Knee","RB","Offense"
"Felix Jones","Dallas Cowboys",2012,"Active",1,"Healthy","None","RB","Offense"
"Felix Jones","Dallas Cowboys",2012,"Active",17,"Probable"," Knee","RB","Offense"
"Felix Jones","Dallas Cowboys",2012,"Active",14,"Probable"," Knee","RB","Offense"
"Felix Jones","Dallas Cowboys",2012,"Active",7,"Healthy","None","RB","Offense"
"Felix Jones","Dallas Cowboys",2012,"Active",12,"Probable"," Knee","RB","Offense"
"Felix Jones","Dallas Cowboys",2012,"Active",15,"Probable"," Knee","RB","Offense"
"Felix Jones","Dallas Cowboys",2012,"Active",11,"Healthy","None","RB","Offense"
"Felix Jones","Dallas Cowboys",2012,"Active",6,"Healthy","None","RB","Offense"
"Gerald Sensabaugh","Dallas Cowboys",2012,"Active",15,"Healthy","None","FS","Defense"
"Gerald Sensabaugh","Dallas Cowboys",2012,"Active",9,"Healthy","None","FS","Defense"
"Gerald Sensabaugh","Dallas Cowboys",2012,"Active",8,"Healthy","None","FS","Defense"
"Gerald Sensabaugh","Dallas Cowboys",2012,"Active",1,"Healthy","None","FS","Defense"
"Gerald Sensabaugh","Dallas Cowboys",2012,"Active",10,"Healthy","None","FS","Defense"
"Gerald Sensabaugh","Dallas Cowboys",2012,"Active",11,"Healthy","None","FS","Defense"
"Gerald Sensabaugh","Dallas Cowboys",2012,"Active",12,"Healthy","None","FS","Defense"
"Gerald Sensabaugh","Dallas Cowboys",2012,"Active",13,"Healthy","None","FS","Defense"
"Gerald Sensabaugh","Dallas Cowboys",2012,"Active",2,"Healthy","None","FS","Defense"
"Gerald Sensabaugh","Dallas Cowboys",2012,"Active",14,"Healthy","None","FS","Defense"
"Gerald Sensabaugh","Dallas Cowboys",2012,"Active",4,"Probable"," Calf","FS","Defense"
