"Names","Team","Season","Active_Inactive","Week","Game_Designation","Injury_Type"
"Mike Hughes","Minnesota Vikings","2018","Out",14,"Injured Reserve"," Knee"
"Craig James","Minnesota Vikings","2018","Active",14,"Healthy","None"
"Tom Johnson","Minnesota Vikings","2018","Active",14,"Healthy","None"
"Linval Joseph","Minnesota Vikings","2018","Active",14,"Healthy","None"
"Eric Kendricks","Minnesota Vikings","2018","Active",14,"Questionable"," Rib"
"Hercules Mata'afa","Minnesota Vikings","2018","Out",14,"Injured Reserve"," Knee"
"David Morgan","Minnesota Vikings","2018","Out",14,"Out"," Knee"
"Jabari Price","Minnesota Vikings","2018","Out",14,"Injured Reserve"," Knee"
"Riley Reiff","Minnesota Vikings","2018","Active",14,"Healthy","None"
"Mike Remmers","Minnesota Vikings","2018","Active",14,"Healthy","None"
"Xavier Rhodes","Minnesota Vikings","2018","Active",14,"Healthy","None"
"Horace Richardson","Minnesota Vikings","2018","Out",14,"Injured Reserve"," Hamstring"
"Sheldon Richardson ","Minnesota Vikings","2018","Active",14,"Healthy","None"
"Andrew Sendejo","Minnesota Vikings","2018","Out",14,"Injured Reserve"," Groin"
"Marcus Sherels","Minnesota Vikings","2018","Active",14,"Healthy","None"
"Johnny Stanton","Minnesota Vikings","2018","Out",14,"Injured Reserve"," Leg"
"Roc Thomas","Minnesota Vikings","2018","Active",14,"Healthy","None"
"Trae Waynes","Minnesota Vikings","2018","Out",14,"Out"," Concussion"
"Brandon Zylstra","Minnesota Vikings","2018","Active",14,"Healthy","None"
"Mackensie Alexander","Minnesota Vikings","2018","Active",15,"Healthy","None"
"Ade Aruna","Minnesota Vikings","2018","Out",15,"Injured Reserve"," Knee"
"Anthony Barr","Minnesota Vikings","2018","Active",15,"Healthy","None"
"Chad Beebe","Minnesota Vikings","2018","Out",15,"Out"," Hamstring"
"Mike Boone","Minnesota Vikings","2018","Active",15,"Healthy","None"
"Tashawn Bower","Minnesota Vikings","2018","Active",15,"Healthy","None"
"Mack Brown","Minnesota Vikings","2018","Out",15,"Injured Reserve"," Undisclosed"
"Aviante Collins","Minnesota Vikings","2018","Out",15,"Injured Reserve"," Elbow"
"Tom Compton","Minnesota Vikings","2018","Active",15,"Healthy","None"
"Dalvin Cook","Minnesota Vikings","2018","Active",15,"Healthy","None"
"Stefon Diggs","Minnesota Vikings","2018","Active",15,"Healthy","None"
"Nick Easton","Minnesota Vikings","2018","Out",15,"Injured Reserve"," Neck"
"Pat Elflein","Minnesota Vikings","2018","Active",15,"Healthy","None"
"Ben Gedeon","Minnesota Vikings","2018","Active",15,"Healthy","None"
"Everson Griffen","Minnesota Vikings","2018","Active",15,"Healthy","None"
"C.J. Ham","Minnesota Vikings","2018","Active",15,"Healthy","None"
"Anthony Harris","Minnesota Vikings","2018","Active",15,"Healthy","None"
"Mike Hughes","Minnesota Vikings","2018","Out",15,"Injured Reserve"," Knee"
"Craig James","Minnesota Vikings","2018","Out",15,"Injured Reserve"," Hamstring"
"Tom Johnson","Minnesota Vikings","2018","Active",15,"Healthy","None"
"Linval Joseph","Minnesota Vikings","2018","Active",15,"Healthy","None"
"Eric Kendricks","Minnesota Vikings","2018","Active",15,"Healthy","None"
"Hercules Mata'afa","Minnesota Vikings","2018","Out",15,"Injured Reserve"," Knee"
"David Morgan","Minnesota Vikings","2018","Active",15,"Questionable"," Knee"
"Jabari Price","Minnesota Vikings","2018","Out",15,"Injured Reserve"," Knee"
"Riley Reiff","Minnesota Vikings","2018","Active",15,"Healthy","None"
"Mike Remmers","Minnesota Vikings","2018","Active",15,"Questionable"," Back"
"Xavier Rhodes","Minnesota Vikings","2018","Active",15,"Healthy","None"
"Horace Richardson","Minnesota Vikings","2018","Out",15,"Injured Reserve"," Hamstring"
"Sheldon Richardson ","Minnesota Vikings","2018","Active",15,"Questionable"," Hip"
"Andrew Sendejo","Minnesota Vikings","2018","Out",15,"Injured Reserve"," Groin"
"Marcus Sherels","Minnesota Vikings","2018","Active",15,"Healthy","None"
"Johnny Stanton","Minnesota Vikings","2018","Out",15,"Injured Reserve"," Leg"
"Roc Thomas","Minnesota Vikings","2018","Active",15,"Healthy","None"
"Trae Waynes","Minnesota Vikings","2018","Active",15,"Healthy","None"
"Brandon Zylstra","Minnesota Vikings","2018","Active",15,"Healthy","None"
"Mackensie Alexander","Minnesota Vikings","2018","Active",16,"Healthy","None"
"Ade Aruna","Minnesota Vikings","2018","Out",16,"Injured Reserve"," Knee"
"Anthony Barr","Minnesota Vikings","2018","Active",16,"Healthy","None"
"Chad Beebe","Minnesota Vikings","2018","Active",16,"Healthy","None"
"Mike Boone","Minnesota Vikings","2018","Active",16,"Healthy","None"
"Tashawn Bower","Minnesota Vikings","2018","Active",16,"Healthy","None"
"Mack Brown","Minnesota Vikings","2018","Out",16,"Injured Reserve"," Undisclosed"
"Aviante Collins","Minnesota Vikings","2018","Out",16,"Injured Reserve"," Elbow"
"Tom Compton","Minnesota Vikings","2018","Active",16,"Healthy","None"
"Dalvin Cook","Minnesota Vikings","2018","Active",16,"Healthy","None"
"Stefon Diggs","Minnesota Vikings","2018","Active",16,"Healthy","None"
"Nick Easton","Minnesota Vikings","2018","Out",16,"Injured Reserve"," Neck"
"Pat Elflein","Minnesota Vikings","2018","Active",16,"Healthy","None"
"Ben Gedeon","Minnesota Vikings","2018","Active",16,"Healthy","None"
"Everson Griffen","Minnesota Vikings","2018","Active",16,"Healthy","None"
"C.J. Ham","Minnesota Vikings","2018","Active",16,"Healthy","None"
"Anthony Harris","Minnesota Vikings","2018","Active",16,"Healthy","None"
"Mike Hughes","Minnesota Vikings","2018","Out",16,"Injured Reserve"," Knee"
"Craig James","Minnesota Vikings","2018","Out",16,"Injured Reserve"," Hamstring"
"Tom Johnson","Minnesota Vikings","2018","Active",16,"Healthy","None"
"Linval Joseph","Minnesota Vikings","2018","Active",16,"Healthy","None"
"Eric Kendricks","Minnesota Vikings","2018","Out",16,"Out"," Hamstring"
"Hercules Mata'afa","Minnesota Vikings","2018","Out",16,"Injured Reserve"," Knee"
"David Morgan","Minnesota Vikings","2018","Active",16,"Healthy","None"
"Jabari Price","Minnesota Vikings","2018","Out",16,"Injured Reserve"," Knee"
"Riley Reiff","Minnesota Vikings","2018","Active",16,"Healthy","None"
"Mike Remmers","Minnesota Vikings","2018","Active",16,"Healthy","None"
"Xavier Rhodes","Minnesota Vikings","2018","Active",16,"Healthy","None"
"Horace Richardson","Minnesota Vikings","2018","Out",16,"Injured Reserve"," Hamstring"
"Sheldon Richardson ","Minnesota Vikings","2018","Active",16,"Healthy","None"
"Andrew Sendejo","Minnesota Vikings","2018","Out",16,"Injured Reserve"," Groin"
"Marcus Sherels","Minnesota Vikings","2018","Active",16,"Healthy","None"
"Johnny Stanton","Minnesota Vikings","2018","Out",16,"Injured Reserve"," Leg"
"Roc Thomas","Minnesota Vikings","2018","Active",16,"Healthy","None"
"Trae Waynes","Minnesota Vikings","2018","Active",16,"Healthy","None"
"Brandon Zylstra","Minnesota Vikings","2018","Active",16,"Healthy","None"
"Mackensie Alexander","Minnesota Vikings","2018","Active",17,"Healthy","None"
"Ade Aruna","Minnesota Vikings","2018","Out",17,"Injured Reserve"," Knee"
"Anthony Barr","Minnesota Vikings","2018","Active",17,"Healthy","None"
"Chad Beebe","Minnesota Vikings","2018","Out",17,"Out"," Hamstring"
"Mike Boone","Minnesota Vikings","2018","Active",17,"Healthy","None"
"Tashawn Bower","Minnesota Vikings","2018","Active",17,"Healthy","None"
"Mack Brown","Minnesota Vikings","2018","Out",17,"Injured Reserve"," Undisclosed"
"Aviante Collins","Minnesota Vikings","2018","Out",17,"Injured Reserve"," Elbow"
"Tom Compton","Minnesota Vikings","2018","Active",17,"Questionable"," Shoulder"
"Dalvin Cook","Minnesota Vikings","2018","Active",17,"Healthy","None"
"Stefon Diggs","Minnesota Vikings","2018","Active",17,"Healthy","None"
"Nick Easton","Minnesota Vikings","2018","Out",17,"Injured Reserve"," Neck"
"Pat Elflein","Minnesota Vikings","2018","Active",17,"Healthy","None"
"Ben Gedeon","Minnesota Vikings","2018","Active",17,"Healthy","None"
"Everson Griffen","Minnesota Vikings","2018","Active",17,"Healthy","None"
"C.J. Ham","Minnesota Vikings","2018","Out",17,"Out"," Elbow"
"Anthony Harris","Minnesota Vikings","2018","Active",17,"Healthy","None"
"Mike Hughes","Minnesota Vikings","2018","Out",17,"Injured Reserve"," Knee"
"Craig James","Minnesota Vikings","2018","Active",17,"Healthy","None"
"Tom Johnson","Minnesota Vikings","2018","Active",17,"Healthy","None"
"Linval Joseph","Minnesota Vikings","2018","Active",17,"Healthy","None"
"Eric Kendricks","Minnesota Vikings","2018","Out",17,"Out"," Hamstring"
"Hercules Mata'afa","Minnesota Vikings","2018","Out",17,"Injured Reserve"," Knee"
"David Morgan","Minnesota Vikings","2018","Active",17,"Healthy","None"
"Jabari Price","Minnesota Vikings","2018","Out",17,"Injured Reserve"," Knee"
"Riley Reiff","Minnesota Vikings","2018","Active",17,"Healthy","None"
"Mike Remmers","Minnesota Vikings","2018","Active",17,"Healthy","None"
"Xavier Rhodes","Minnesota Vikings","2018","Out",17,"Questionable"," Groin"
"Horace Richardson","Minnesota Vikings","2018","Out",17,"Injured Reserve"," Hamstring"
"Sheldon Richardson ","Minnesota Vikings","2018","Active",17,"Healthy","None"
"Andrew Sendejo","Minnesota Vikings","2018","Out",17,"Injured Reserve"," Groin"
"Marcus Sherels","Minnesota Vikings","2018","Out",17,"Out"," Foot"
"Johnny Stanton","Minnesota Vikings","2018","Out",17,"Injured Reserve"," Leg"
"Roc Thomas","Minnesota Vikings","2018","Active",17,"Healthy","None"
"Trae Waynes","Minnesota Vikings","2018","Active",17,"Healthy","None"
"Brandon Zylstra","Minnesota Vikings","2018","Active",17,"Healthy","None"
"Terron Armstead","New Orleans Saints","2018","Active",1,"Healthy","None"
"Jay Bromley","New Orleans Saints","2018","Active",1,"Healthy","None"
"Dez Bryant","New Orleans Saints","2018","Active",1,"Healthy","None"
"Jermon Bushrod","New Orleans Saints","2018","Out",1,"Questionable"," Notinjuryrelated"
"Simmie Cobbs","New Orleans Saints","2018","Active",1,"Healthy","None"
"Brandon Coleman","New Orleans Saints","2018","Out",1,"Injured Reserve"," Neck"
"Marcus Davenport","New Orleans Saints","2018","Active",1,"Healthy","None"
"Tyeler Davison","New Orleans Saints","2018","Active",1,"Healthy","None"
"Travin Dural","New Orleans Saints","2018","Out",1,"Injured Reserve"," Arm"
"John Fullington","New Orleans Saints","2018","Out",1,"Injured Reserve"," Neck"
"Ted Ginn Jr.","New Orleans Saints","2018","Active",1,"Healthy","None"
"Michael Hoomanawanui","New Orleans Saints","2018","Out",1,"Injured Reserve"," Neck"
"Rickey Jefferson","New Orleans Saints","2018","Out",1,"Injured Reserve"," Knee"
"Keith Kirkwood","New Orleans Saints","2018","Active",1,"Healthy","None"
"Daniel Lasco","New Orleans Saints","2018","Active",1,"Healthy","None"
"Josh LeRibeus","New Orleans Saints","2018","Active",1,"Healthy","None"
"Tommylee Lewis","New Orleans Saints","2018","Active",1,"Healthy","None"
"Mitchell Loewen","New Orleans Saints","2018","Active",1,"Healthy","None"
"Cameron Meredith","New Orleans Saints","2018","Active",1,"Healthy","None"
"Michael Ola","New Orleans Saints","2018","Active",1,"Healthy","None"
"Andrus Peat","New Orleans Saints","2018","Out",1,"Questionable"," Quadricep"
"Sheldon Rankins","New Orleans Saints","2018","Active",1,"Healthy","None"
"Patrick Robinson","New Orleans Saints","2018","Active",1,"Healthy","None"
"Tre'Quan Smith","New Orleans Saints","2018","Active",1,"Healthy","None"
"Taylor Stallworth","New Orleans Saints","2018","Active",1,"Healthy","None"
"Manti Te'o","New Orleans Saints","2018","Active",1,"Healthy","None"
"John Theus","New Orleans Saints","2018","Out",1,"Injured Reserve"," Illness"
"Cameron Tom","New Orleans Saints","2018","Active",1,"Healthy","None"
"Shane Vereen","New Orleans Saints","2018","Out",1,"Injured Reserve"," Hand"
"Larry Warford ","New Orleans Saints","2018","Active",1,"Healthy","None"
"Ben Watson","New Orleans Saints","2018","Active",1,"Healthy","None"
"Terron Armstead","New Orleans Saints","2018","Active",2,"Healthy","None"
"Jay Bromley","New Orleans Saints","2018","Active",2,"Healthy","None"
"Dez Bryant","New Orleans Saints","2018","Active",2,"Healthy","None"
"Jermon Bushrod","New Orleans Saints","2018","Active",2,"Healthy","None"
"Simmie Cobbs","New Orleans Saints","2018","Active",2,"Healthy","None"
"Brandon Coleman","New Orleans Saints","2018","Out",2,"Injured Reserve"," Neck"
"Marcus Davenport","New Orleans Saints","2018","Active",2,"Healthy","None"
"Tyeler Davison","New Orleans Saints","2018","Out",2,"Out"," Foot"
"Travin Dural","New Orleans Saints","2018","Out",2,"Injured Reserve"," Arm"
"John Fullington","New Orleans Saints","2018","Out",2,"Injured Reserve"," Neck"
"Ted Ginn Jr.","New Orleans Saints","2018","Active",2,"Healthy","None"
"Michael Hoomanawanui","New Orleans Saints","2018","Out",2,"Injured Reserve"," Neck"
"Rickey Jefferson","New Orleans Saints","2018","Out",2,"Injured Reserve"," Knee"
"Keith Kirkwood","New Orleans Saints","2018","Active",2,"Healthy","None"
"Daniel Lasco","New Orleans Saints","2018","Out",2,"Injured Reserve"," Neck"
"Josh LeRibeus","New Orleans Saints","2018","Active",2,"Healthy","None"
"Tommylee Lewis","New Orleans Saints","2018","Active",2,"Healthy","None"
"Mitchell Loewen","New Orleans Saints","2018","Active",2,"Healthy","None"
"Cameron Meredith","New Orleans Saints","2018","Active",2,"Healthy","None"
"Michael Ola","New Orleans Saints","2018","Active",2,"Healthy","None"
"Andrus Peat","New Orleans Saints","2018","Active",2,"Healthy","None"
"Sheldon Rankins","New Orleans Saints","2018","Active",2,"Healthy","None"
"Patrick Robinson","New Orleans Saints","2018","Active",2,"Healthy","None"
"Tre'Quan Smith","New Orleans Saints","2018","Active",2,"Healthy","None"
"Taylor Stallworth","New Orleans Saints","2018","Active",2,"Healthy","None"
"Manti Te'o","New Orleans Saints","2018","Active",2,"Healthy","None"
"John Theus","New Orleans Saints","2018","Out",2,"Injured Reserve"," Illness"
"Cameron Tom","New Orleans Saints","2018","Active",2,"Healthy","None"
"Shane Vereen","New Orleans Saints","2018","Out",2,"Injured Reserve"," Hand"
"Larry Warford ","New Orleans Saints","2018","Active",2,"Healthy","None"
"Ben Watson","New Orleans Saints","2018","Active",2,"Healthy","None"
"Terron Armstead","New Orleans Saints","2018","Active",3,"Healthy","None"
"Jay Bromley","New Orleans Saints","2018","Active",3,"Healthy","None"
"Dez Bryant","New Orleans Saints","2018","Active",3,"Healthy","None"
"Jermon Bushrod","New Orleans Saints","2018","Active",3,"Healthy","None"
"Simmie Cobbs","New Orleans Saints","2018","Active",3,"Healthy","None"
"Brandon Coleman","New Orleans Saints","2018","Out",3,"Injured Reserve"," Neck"
"Marcus Davenport","New Orleans Saints","2018","Active",3,"Healthy","None"
"Tyeler Davison","New Orleans Saints","2018","Out",3,"Out"," Foot"
"Travin Dural","New Orleans Saints","2018","Out",3,"Injured Reserve"," Arm"
"John Fullington","New Orleans Saints","2018","Out",3,"Injured Reserve"," Neck"
"Ted Ginn Jr.","New Orleans Saints","2018","Active",3,"Healthy","None"
"Michael Hoomanawanui","New Orleans Saints","2018","Out",3,"Injured Reserve"," Neck"
"Rickey Jefferson","New Orleans Saints","2018","Out",3,"Injured Reserve"," Knee"
"Keith Kirkwood","New Orleans Saints","2018","Active",3,"Healthy","None"
"Daniel Lasco","New Orleans Saints","2018","Out",3,"Injured Reserve"," Neck"
"Josh LeRibeus","New Orleans Saints","2018","Active",3,"Healthy","None"
"Tommylee Lewis","New Orleans Saints","2018","Out",3,"Injured Reserve"," Knee"
"Mitchell Loewen","New Orleans Saints","2018","Active",3,"Healthy","None"
"Cameron Meredith","New Orleans Saints","2018","Active",3,"Healthy","None"
"Michael Ola","New Orleans Saints","2018","Active",3,"Healthy","None"
"Andrus Peat","New Orleans Saints","2018","Out",3,"Questionable"," Ankle"
"Sheldon Rankins","New Orleans Saints","2018","Active",3,"Healthy","None"
"Patrick Robinson","New Orleans Saints","2018","Active",3,"Healthy","None"
"Tre'Quan Smith","New Orleans Saints","2018","Active",3,"Healthy","None"
"Taylor Stallworth","New Orleans Saints","2018","Active",3,"Healthy","None"
"Manti Te'o","New Orleans Saints","2018","Out",3,"Out"," Knee"
"John Theus","New Orleans Saints","2018","Out",3,"Injured Reserve"," Illness"
"Cameron Tom","New Orleans Saints","2018","Active",3,"Healthy","None"
"Shane Vereen","New Orleans Saints","2018","Out",3,"Injured Reserve"," Hand"
"Larry Warford ","New Orleans Saints","2018","Active",3,"Healthy","None"
"Ben Watson","New Orleans Saints","2018","Active",3,"Healthy","None"
"Terron Armstead","New Orleans Saints","2018","Active",4,"Healthy","None"
"Jay Bromley","New Orleans Saints","2018","Active",4,"Healthy","None"
"Dez Bryant","New Orleans Saints","2018","Active",4,"Healthy","None"
"Jermon Bushrod","New Orleans Saints","2018","Active",4,"Healthy","None"
"Simmie Cobbs","New Orleans Saints","2018","Active",4,"Healthy","None"
"Brandon Coleman","New Orleans Saints","2018","Out",4,"Injured Reserve"," Neck"
"Marcus Davenport","New Orleans Saints","2018","Active",4,"Questionable"," Hip"
"Tyeler Davison","New Orleans Saints","2018","Active",4,"Healthy","None"
"Travin Dural","New Orleans Saints","2018","Out",4,"Injured Reserve"," Arm"
"John Fullington","New Orleans Saints","2018","Out",4,"Injured Reserve"," Neck"
"Ted Ginn Jr.","New Orleans Saints","2018","Active",4,"Healthy","None"
"Michael Hoomanawanui","New Orleans Saints","2018","Out",4,"Injured Reserve"," Neck"
"Rickey Jefferson","New Orleans Saints","2018","Out",4,"Injured Reserve"," Knee"
"Keith Kirkwood","New Orleans Saints","2018","Active",4,"Healthy","None"
"Daniel Lasco","New Orleans Saints","2018","Out",4,"Injured Reserve"," Neck"
"Josh LeRibeus","New Orleans Saints","2018","Active",4,"Healthy","None"
"Tommylee Lewis","New Orleans Saints","2018","Out",4,"Injured Reserve"," Knee"
"Mitchell Loewen","New Orleans Saints","2018","Active",4,"Healthy","None"
"Cameron Meredith","New Orleans Saints","2018","Active",4,"Healthy","None"
"Michael Ola","New Orleans Saints","2018","Active",4,"Healthy","None"
"Andrus Peat","New Orleans Saints","2018","Active",4,"Healthy","None"
"Sheldon Rankins","New Orleans Saints","2018","Active",4,"Healthy","None"
"Patrick Robinson","New Orleans Saints","2018","Out",4,"Injured Reserve"," Ankle"
"Tre'Quan Smith","New Orleans Saints","2018","Active",4,"Healthy","None"
"Taylor Stallworth","New Orleans Saints","2018","Active",4,"Healthy","None"
"Manti Te'o","New Orleans Saints","2018","Out",4,"Out"," Knee"
"John Theus","New Orleans Saints","2018","Out",4,"Injured Reserve"," Illness"
"Cameron Tom","New Orleans Saints","2018","Active",4,"Healthy","None"
"Shane Vereen","New Orleans Saints","2018","Out",4,"Injured Reserve"," Hand"
"Larry Warford ","New Orleans Saints","2018","Active",4,"Healthy","None"
"Ben Watson","New Orleans Saints","2018","Active",4,"Healthy","None"
"Terron Armstead","New Orleans Saints","2018","Active",5,"Healthy","None"
"Jay Bromley","New Orleans Saints","2018","Active",5,"Healthy","None"
"Dez Bryant","New Orleans Saints","2018","Active",5,"Healthy","None"
"Jermon Bushrod","New Orleans Saints","2018","Active",5,"Healthy","None"
"Simmie Cobbs","New Orleans Saints","2018","Active",5,"Healthy","None"
"Brandon Coleman","New Orleans Saints","2018","Out",5,"Injured Reserve"," Neck"
"Marcus Davenport","New Orleans Saints","2018","Active",5,"Healthy","None"
"Tyeler Davison","New Orleans Saints","2018","Active",5,"Healthy","None"
"Travin Dural","New Orleans Saints","2018","Out",5,"Injured Reserve"," Arm"
"John Fullington","New Orleans Saints","2018","Out",5,"Injured Reserve"," Neck"
"Ted Ginn Jr.","New Orleans Saints","2018","Out",5,"Injured Reserve"," Knee"
"Michael Hoomanawanui","New Orleans Saints","2018","Out",5,"Injured Reserve"," Neck"
"Rickey Jefferson","New Orleans Saints","2018","Out",5,"Injured Reserve"," Knee"
"Keith Kirkwood","New Orleans Saints","2018","Active",5,"Healthy","None"
"Daniel Lasco","New Orleans Saints","2018","Out",5,"Injured Reserve"," Neck"
"Josh LeRibeus","New Orleans Saints","2018","Active",5,"Healthy","None"
"Tommylee Lewis","New Orleans Saints","2018","Out",5,"Injured Reserve"," Knee"
"Mitchell Loewen","New Orleans Saints","2018","Active",5,"Healthy","None"
"Cameron Meredith","New Orleans Saints","2018","Active",5,"Healthy","None"
"Michael Ola","New Orleans Saints","2018","Active",5,"Healthy","None"
"Andrus Peat","New Orleans Saints","2018","Active",5,"Healthy","None"
"Sheldon Rankins","New Orleans Saints","2018","Active",5,"Healthy","None"
"Patrick Robinson","New Orleans Saints","2018","Out",5,"Injured Reserve"," Ankle"
"Tre'Quan Smith","New Orleans Saints","2018","Active",5,"Healthy","None"
"Taylor Stallworth","New Orleans Saints","2018","Active",5,"Healthy","None"
"Manti Te'o","New Orleans Saints","2018","Out",5,"Questionable"," Knee"
"John Theus","New Orleans Saints","2018","Out",5,"Injured Reserve"," Illness"
"Cameron Tom","New Orleans Saints","2018","Out",5,"Questionable"," Knee"
"Shane Vereen","New Orleans Saints","2018","Out",5,"Injured Reserve"," Hand"
"Larry Warford ","New Orleans Saints","2018","Active",5,"Healthy","None"
"Ben Watson","New Orleans Saints","2018","Active",5,"Healthy","None"
"Terron Armstead","New Orleans Saints","2018","Active",7,"Healthy","None"
"Jay Bromley","New Orleans Saints","2018","Active",7,"Healthy","None"
"Dez Bryant","New Orleans Saints","2018","Active",7,"Healthy","None"
"Jermon Bushrod","New Orleans Saints","2018","Out",7,"Questionable"," Notinjuryrelated"
"Simmie Cobbs","New Orleans Saints","2018","Active",7,"Healthy","None"
"Brandon Coleman","New Orleans Saints","2018","Out",7,"Injured Reserve"," Neck"
"Marcus Davenport","New Orleans Saints","2018","Active",7,"Healthy","None"
"Tyeler Davison","New Orleans Saints","2018","Active",7,"Healthy","None"
"Travin Dural","New Orleans Saints","2018","Out",7,"Injured Reserve"," Arm"
"John Fullington","New Orleans Saints","2018","Out",7,"Injured Reserve"," Neck"
"Ted Ginn Jr.","New Orleans Saints","2018","Out",7,"Injured Reserve"," Knee"
"Michael Hoomanawanui","New Orleans Saints","2018","Out",7,"Injured Reserve"," Neck"
"Rickey Jefferson","New Orleans Saints","2018","Out",7,"Injured Reserve"," Knee"
"Keith Kirkwood","New Orleans Saints","2018","Active",7,"Healthy","None"
"Daniel Lasco","New Orleans Saints","2018","Out",7,"Injured Reserve"," Neck"
"Josh LeRibeus","New Orleans Saints","2018","Active",7,"Healthy","None"
"Tommylee Lewis","New Orleans Saints","2018","Out",7,"Injured Reserve"," Knee"
"Mitchell Loewen","New Orleans Saints","2018","Active",7,"Healthy","None"
"Cameron Meredith","New Orleans Saints","2018","Active",7,"Healthy","None"
"Michael Ola","New Orleans Saints","2018","Active",7,"Healthy","None"
"Andrus Peat","New Orleans Saints","2018","Out",7,"Out"," Concussion"
"Sheldon Rankins","New Orleans Saints","2018","Active",7,"Healthy","None"
"Patrick Robinson","New Orleans Saints","2018","Out",7,"Injured Reserve"," Ankle"
"Tre'Quan Smith","New Orleans Saints","2018","Active",7,"Healthy","None"
"Taylor Stallworth","New Orleans Saints","2018","Out",7,"Out"," Ankle"
"Manti Te'o","New Orleans Saints","2018","Active",7,"Healthy","None"
"John Theus","New Orleans Saints","2018","Out",7,"Injured Reserve"," Illness"
"Cameron Tom","New Orleans Saints","2018","Active",7,"Healthy","None"
"Shane Vereen","New Orleans Saints","2018","Out",7,"Injured Reserve"," Hand"
"Larry Warford ","New Orleans Saints","2018","Active",7,"Questionable"," Back"
"Ben Watson","New Orleans Saints","2018","Active",7,"Healthy","None"
"Terron Armstead","New Orleans Saints","2018","Active",8,"Healthy","None"
"Jay Bromley","New Orleans Saints","2018","Out",8,"Injured Reserve"," Bicep"
"Dez Bryant","New Orleans Saints","2018","Active",8,"Healthy","None"
"Jermon Bushrod","New Orleans Saints","2018","Active",8,"Healthy","None"
"Simmie Cobbs","New Orleans Saints","2018","Active",8,"Healthy","None"
"Brandon Coleman","New Orleans Saints","2018","Out",8,"Injured Reserve"," Neck"
"Marcus Davenport","New Orleans Saints","2018","Active",8,"Healthy","None"
"Tyeler Davison","New Orleans Saints","2018","Active",8,"Healthy","None"
"Travin Dural","New Orleans Saints","2018","Out",8,"Injured Reserve"," Arm"
"John Fullington","New Orleans Saints","2018","Out",8,"Injured Reserve"," Neck"
"Ted Ginn Jr.","New Orleans Saints","2018","Out",8,"Injured Reserve"," Knee"
"Michael Hoomanawanui","New Orleans Saints","2018","Out",8,"Injured Reserve"," Neck"
"Rickey Jefferson","New Orleans Saints","2018","Out",8,"Injured Reserve"," Knee"
"Keith Kirkwood","New Orleans Saints","2018","Active",8,"Healthy","None"
"Daniel Lasco","New Orleans Saints","2018","Out",8,"Injured Reserve"," Neck"
"Josh LeRibeus","New Orleans Saints","2018","Out",8,"Injured Reserve"," Ankle"
"Tommylee Lewis","New Orleans Saints","2018","Out",8,"Injured Reserve"," Knee"
"Mitchell Loewen","New Orleans Saints","2018","Out",8,"Out"," Neck"
"Cameron Meredith","New Orleans Saints","2018","Active",8,"Healthy","None"
"Michael Ola","New Orleans Saints","2018","Active",8,"Healthy","None"
"Andrus Peat","New Orleans Saints","2018","Active",8,"Healthy","None"
"Sheldon Rankins","New Orleans Saints","2018","Active",8,"Healthy","None"
"Patrick Robinson","New Orleans Saints","2018","Out",8,"Injured Reserve"," Ankle"
"Tre'Quan Smith","New Orleans Saints","2018","Active",8,"Healthy","None"
"Taylor Stallworth","New Orleans Saints","2018","Active",8,"Healthy","None"
"Manti Te'o","New Orleans Saints","2018","Active",8,"Healthy","None"
"John Theus","New Orleans Saints","2018","Out",8,"Injured Reserve"," Illness"
"Cameron Tom","New Orleans Saints","2018","Active",8,"Healthy","None"
"Shane Vereen","New Orleans Saints","2018","Out",8,"Injured Reserve"," Hand"
"Larry Warford ","New Orleans Saints","2018","Active",8,"Healthy","None"
"Ben Watson","New Orleans Saints","2018","Active",8,"Healthy","None"
"Terron Armstead","New Orleans Saints","2018","Active",9,"Healthy","None"
"Jay Bromley","New Orleans Saints","2018","Out",9,"Injured Reserve"," Bicep"
"Dez Bryant","New Orleans Saints","2018","Active",9,"Healthy","None"
"Jermon Bushrod","New Orleans Saints","2018","Active",9,"Healthy","None"
"Simmie Cobbs","New Orleans Saints","2018","Active",9,"Healthy","None"
"Brandon Coleman","New Orleans Saints","2018","Out",9,"Injured Reserve"," Neck"
"Marcus Davenport","New Orleans Saints","2018","Out",9,"Out"," Toe"
"Tyeler Davison","New Orleans Saints","2018","Active",9,"Healthy","None"
"Travin Dural","New Orleans Saints","2018","Out",9,"Injured Reserve"," Arm"
"John Fullington","New Orleans Saints","2018","Out",9,"Injured Reserve"," Neck"
"Ted Ginn Jr.","New Orleans Saints","2018","Out",9,"Injured Reserve"," Knee"
"Michael Hoomanawanui","New Orleans Saints","2018","Out",9,"Injured Reserve"," Neck"
"Rickey Jefferson","New Orleans Saints","2018","Out",9,"Injured Reserve"," Knee"
"Keith Kirkwood","New Orleans Saints","2018","Active",9,"Healthy","None"
"Daniel Lasco","New Orleans Saints","2018","Out",9,"Injured Reserve"," Neck"
"Josh LeRibeus","New Orleans Saints","2018","Out",9,"Injured Reserve"," Ankle"
"Tommylee Lewis","New Orleans Saints","2018","Out",9,"Injured Reserve"," Knee"
"Mitchell Loewen","New Orleans Saints","2018","Active",9,"Healthy","None"
"Cameron Meredith","New Orleans Saints","2018","Active",9,"Healthy","None"
"Michael Ola","New Orleans Saints","2018","Active",9,"Healthy","None"
